MoleculeID,CACO2_exp,CACO2_pred,CACO2_predRange,AD_CACO2,AD_index_CACO2,Conf_index_CACO2,CACO2_CAS_neighbor_1,CACO2_CAS_neighbor_2,CACO2_CAS_neighbor_3,CACO2_CAS_neighbor_4,CACO2_CAS_neighbor_5,CACO2_InChiKey_neighbor_1,CACO2_InChiKey_neighbor_2,CACO2_InChiKey_neighbor_3,CACO2_InChiKey_neighbor_4,CACO2_InChiKey_neighbor_5,CACO2_DTXSID_neighbor_1,CACO2_DTXSID_neighbor_2,CACO2_DTXSID_neighbor_3,CACO2_DTXSID_neighbor_4,CACO2_DTXSID_neighbor_5,CACO2_Exp_neighbor_1,CACO2_Exp_neighbor_2,CACO2_Exp_neighbor_3,CACO2_Exp_neighbor_4,CACO2_Exp_neighbor_5,CACO2_pred_neighbor_1,CACO2_pred_neighbor_2,CACO2_pred_neighbor_3,CACO2_pred_neighbor_4,CACO2_pred_neighbor_5,SHBd,MLFER_A,ATSC1i,nBondsD2,khs_ssSe,SsOH,MLFER_BO,nFRing,SP_6,nssO,nHBDon_Lipinski,ATSC1s,nN,minHsOH,MATS4c,nHBint3,ndO,StsC,SHaaCH,nHBint2,SpMAD_Dzm,nHCsatu,nHBint4,AATS5v,AATS1i,ALogp2,SHBint3,nHBa,MATS6e,GATS3c,khs_ddssSe,nHsNH2,khs_ssPbH2,WNSA_2,CrippenLogP,GATS4c
DTXSID7042279,NaN,-4.83,[-5.14:-4.52],1,0.252,0.528,CHEMBL2165605,CHEMBL238765|CHEMBL246853,4344-61-0,925460-92-0,CHEMBL478834,OPWHWJVXENLNPP-UHFFFAOYSA-N,PARBHVFFXUAMCV-UHFFFAOYSA-N,WXOHRQAMBKXWME-UHFFFAOYSA-N,AMCIMMIDZHZXAQ-UHFFFAOYSA-N,DRWJMJVERMOJBX-UHFFFAOYSA-N,?,?,?,?,?,-4.37,-4.99,-5.15,-5.11,-4.57,-4.81,-4.97,-4.67,-4.88,-4.73,0,0.003,-6.76652011093575,1,35.53,0,0.712,0,0,2,0,-2.13888888888889,0,0,-0.270248481275539,0,1,0,2.55020706218285,0,6.56516157413325,1,0,152.800151092926,144.665192463916,6.27552601,0,3,0.0267366072487575,1.27073666566165,208.109944372,0,2.514,678.129463613758,2.99928,1.62670508781335
DTXSID2059277,NaN,-4.39,[-4.65:-4.13],1,0.264,0.547,6740-88-1,116539-59-4,514-65-8,50-47-5,CHEMBL264424,YQEZLKZALYSWHR-UHFFFAOYSA-N,ZEUITGRIYCTCEM-UHFFFAOYSA-N,YSXKPIUOCJLQIE-UHFFFAOYSA-N,HCYAFALTSJYZDH-UHFFFAOYSA-N,OQZQEGAAANHHRE-UHFFFAOYSA-N,DTXSID8023187,DTXSID6048385,DTXSID6022680,DTXSID6022896,?,-4.26,-4.82,-4.08,-4.57,-4.23,-4.65,-4.44,-4.51,-4.22,-4.42,0,0.003,-3.20393795667768,2,26.3,0,0.49,0,0,1,0,-1.13082437275986,0,0,-0.0143599119564558,0,1,0,2.32035545265321,0,6.82302388137789,2,0,150.05259584193,142.952355539723,3.46183236,0,2,-0.0463667525398075,1.13797857582016,204.115029752,0,3.375,737.432256462389,3.09428,1.36333309234071
DTXSID501014586,NaN,-4.68,[-4.9:-4.36],1,0.255,0.526,91-64-5,CHEMBL206550,CHEMBL206351,CHEMBL206300,3614-71-9,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,ARDWAGDGUKXSPH-UHFFFAOYSA-N,WUTGTMFGCHNUET-UHFFFAOYSA-N,KPJYOCDWGFDTFR-UHFFFAOYSA-N,AXLDMZNUHQOZFK-UHFFFAOYSA-N,DTXSID7020348,?,?,?,?,-4.11,-4.83,-4.87,-4.9,-4.84,-4.75,-4.95,-4.94,-4.94,-5.01,0,0.022,1.06581410364015e-14,1,0,0,0.148,0,0,0,0,-0.344521604938271,0,0,0.00887812450244788,0,0,0,2.20378852775678,0,3.17858177860123,0,0,157.987452225557,138.702475928144,6.35292025,0,0,-0.368926635196139,0.854534910553728,181.973112324,0,3.422,478.868561619141,2.86949,0.817989383721653
DTXSID3042219,NaN,-4.77,[-4.9:-4.64],1,0.27,0.654,846589-98-8,3614-71-9,CHEMBL206300,CHEMBL508156,CHEMBL206351,XTTZERNUQAFMOF-UHFFFAOYSA-N,AXLDMZNUHQOZFK-UHFFFAOYSA-N,KPJYOCDWGFDTFR-UHFFFAOYSA-N,DMILNTFRFSJCOO-UHFFFAOYSA-N,WUTGTMFGCHNUET-UHFFFAOYSA-N,DTXSID60233650,?,?,?,?,-4.55,-4.84,-4.9,-4.75,-4.87,-4.76,-5.01,-4.94,-4.88,-4.94,0,0.003,4.48530101948563e-14,0,0,0,0.124,0,0,0,0,0.0886243386243382,0,0,0.0379490722801392,0,0,0,2.05600907029478,0,3.92834893208494,0,0,117.73035426187,141.839037017371,2.24970001,0,0,-0.0277777777777864,0.926551132444617,120.093900384,0,3.492,401.948441074219,2.6391,0.851638477899497
DTXSID0021129,NaN,-4.53,[-4.93:-4.13],0,0.188,0.43,91-64-5,1482-82-2,CHEMBL1923857,13220-57-0,1068515-45-6,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,HYAVEDMFTNAZQE-UHFFFAOYSA-N,VJAIXDQDRKEAAZ-UHFFFAOYSA-N,VQQVWGVXDIPORV-UHFFFAOYSA-N,IJNYGJJSHSSLGC-UHFFFAOYSA-N,DTXSID7020348,DTXSID70163934,?,DTXSID90157431,?,-4.11,-5.23,-4.46,-4.21,-4.62,-4.75,-4.36,-4.38,-4.39,-5.1,0,0.003,-3.2888185575,2,44.45,0,0.395,0,0,0,0,0.0848765432098758,1,0,-0.0142517756429058,0,0,0,2.45703819181994,0,2.97586425543238,0,0,207.999659193287,140.739453440536,4.10224516,0,0,-0.61123571600502,0.994273145735559,135.01427016,0,3.459,426.105080181641,1.39209,1.08916843883664
DTXSID7059278,NaN,-4.77,[-5.11:-4.34],1,0.25,0.451,14537-47-4,2876-08-6,34911-55-2,2818-64-6,77-10-1,PXHZAFCSTGGQSG-UHFFFAOYSA-N,PJQIBTFOXWGAEN-UHFFFAOYSA-N,SNPPWIUOZRMYNY-UHFFFAOYSA-N,ZLJHHGSEAITOGJ-UHFFFAOYSA-N,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,DTXSID60311265,DTXSID60310238,DTXSID7022706,DTXSID10357037,DTXSID6023446,-5.11,-5.04,-4.02,-5.1,-4.48,-4.75,-4.93,-4.95,-4.76,-4.63,0,0.003,-3.19402903394736,0,9.23,0,0.35,0,0,1,0,-0.577485380116959,0,0,0.0110328669753924,0,0,0,2.44323129251701,0,3.50634042954972,0,0,131.057476318596,143.445927715211,4.80223396,0,1,0.0852375285715248,1.71065204836883,122.07316494,0,2.36,346.091853636719,2.58609,1.06956907249217
DTXSID3021853,NaN,-5.38,[-6.1:-4.66],0,0.191,0.262,62-49-7,60-56-0,1197-18-8,439944-41-9,CHEMBL3287842,OEYIOHPDSNJKLS-UHFFFAOYSA-N,IVAWMVACECMAGC-UHFFFAOYSA-N,GYDJEQRTZSCIOI-UHFFFAOYSA-N,JEGDFKOGLTVGEE-UHFFFAOYSA-N,RFORRJWTWBSVQH-UHFFFAOYSA-N,DTXSID8043789,DTXSID4020820,DTXSID3045350,?,?,-4.95,-4.32,-5.57,-6.4,-6,-4.76,-5.66,-5.19,-5.42,-5.75,0.977083333333333,0.27,-14.8087535921935,0,35.5,8.55642857142857,1.573,0,0,0,2,-2.42391304347826,2,0.66187925170068,-0.0205136592781621,2,0,0,0,0,4.30803248938641,0,0,78.1038387273829,155.31800032575,0.636644410000001,2.20861545138889,3,0.0308417757691733,0.79561056603386,130.110613068,0,-1.242,368.245298785156,-1.1161,0.473318464979438
DTXSID3049673,NaN,-5.22,[-5.76:-4.68],0,0.158,0.328,77337-76-9,65-23-6,106-60-5,60142-96-3,63-91-2|150-30-1,AFCGFAGUEYAMAO-UHFFFAOYSA-N,LXNHXLLTXMVWPM-UHFFFAOYSA-N,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,UGJMXCAKCUNAIE-UHFFFAOYSA-N,COLNVLDHVKWLRT-UHFFFAOYSA-N,DTXSID3044259,DTXSID4023541,DTXSID8048490,DTXSID0020074,DTXSID4040763|DTXSID9023463,-5.99,-4.52,-5.34,-5.53,-4.72,-5.25,-5.96,-5.29,-5.53,-5.41,2.22569444444444,0.025,-11.0298387014258,0,75.71,15.9225,1.398,0,0,1,4,-18.9686419753086,1,0.833611111111111,-0.0109497277795074,1,0,0,0,4,3.75267662703295,0,0,105.09771592116,154.353254969607,3.24504196,2.33278501157407,4,-0.376726623741185,0.866708747247712,105.059723516,1,-1.658,62.06584528125,-1.8068,1.14509706161314
DTXSID2021656,NaN,-5.14,[-5.86:-4.42],1,0.251,0.302,65-85-0,160388-51-2,562803-69-4,26171-23-3,562803-55-8,WPYMKLBDIGXBTP-UHFFFAOYSA-N,FGOUWZMAKYNJBA-UHFFFAOYSA-N,CZXRPFHLIMKLEM-UHFFFAOYSA-N,UPSPUYADGBWSHF-UHFFFAOYSA-N,IAPNYZNTJQNQJK-UHFFFAOYSA-N,DTXSID6020143,DTXSID50437529,DTXSID701293685,DTXSID2043951,?,-4.01,-5.54,-5.21,-5.08,-6.15,-5.04,-5.59,-5.38,-5.25,-5.41,0.76531887755102,0.591,2.44497758097223,1,37.3,8.366910430839,0.462,0,0,0,1,-5.65586419753086,0,0.76531887755102,0.0921614612134637,0,1,0,2.42613095238095,1,3.9921918897262,1,0,134.188555169713,143.226867568692,2.15854864,0,2,-0.420465741182319,0.878437754933694,136.052429496,0,1.449,407.355443632813,1.54759,0.645537010223602
DTXSID8021854,NaN,-4.75,[-5.22:-4.28],1,0.256,0.45,4238-71-5,410074-75-8,CHEMBL508156,3614-71-9,846589-98-8,KKKDZZRICRFGSD-UHFFFAOYSA-N,BSMNRYCSBFHEMQ-UHFFFAOYSA-N,DMILNTFRFSJCOO-UHFFFAOYSA-N,AXLDMZNUHQOZFK-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,DTXSID60195183,DTXSID50469820,?,?,DTXSID60233650,-4.17,-5.54,-4.75,-4.84,-4.55,-4.55,-4.91,-4.88,-5.01,-4.76,0,0.003,-9.58501996819135,0,3.24,0,0.779,0,0,0,0,-0.136473429951693,1,0,0.125170440790795,0,0,0,2.13340702947846,0,4.10747593478433,0,0,142.359641111127,146.483851808161,3.62369296,0,1,-0.0418835049503727,0.522113815613494,135.104799416,0,1.773,483.605616335938,1.4087,0.743483406811375
DTXSID2020006,-4.44,-4.44,[-4.45:-4.43],1,1,0.95,103-90-2,39718-89-3,NOCAS_876712,710654-74-3,6673-35-4,RZVAJINKPMORJF-UHFFFAOYSA-N,FPHLBGOJWPEVME-UHFFFAOYSA-N,VBVDJAQIFQGHBP-UHFFFAOYSA-N,WYEGTIGJSHGEID-UHFFFAOYSA-N,DURULFYMVIFBIR-UHFFFAOYSA-N,DTXSID2020006,DTXSID90865968,DTXSID50876712,DTXSID90430791,DTXSID0021179,-4.44,-4.34,-4.46,-4.42,-5.62,-4.59,-4.39,-5.11,-4.64,-4.71,1.20103068310658,0.455,0.240101779627535,1,49.33,8.87808815192744,0.846,0,0,0,2,-7.75833333333333,1,0.681169571995465,-0.0426500717648946,0,1,0,2.24888888888889,1,4.18763613624547,1,0,147.416798716311,148.812352150638,1.08451396,0,3,-0.170498863702003,1.23804799945971,151.063328528,0,0.87,515.817473172852,2.18458,0.918857058036498
DTXSID2044769,NaN,-5.01,[-5.42:-4.6],1,0.27,0.468,3614-71-9,3614-50-4,846589-98-8,CHEMBL205503,410074-75-8,AXLDMZNUHQOZFK-UHFFFAOYSA-N,WBEMJRFRGOAAJI-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,ZKPVULIWDZEZIT-UHFFFAOYSA-N,BSMNRYCSBFHEMQ-UHFFFAOYSA-N,?,DTXSID90424897,DTXSID60233650,?,DTXSID50469820,-4.84,-5.47,-4.55,-4.67,-5.54,-5.01,-4.83,-4.76,-5.07,-4.91,0,0.003,-2.93542967710891e-13,1,17.07,0,0.503,0,0,0,0,-0.254340277777778,0,0,-0.0851112354542703,0,1,0,1.53512188208617,0,6.02584351113341,1,0,129.749524904401,142.433619263038,6.32472201000001,0,1,0.0124108793065637,0.722096588359002,190.135765196,0,3.73,991.081659168458,3.42139,1.0663383180455
DTXSID3034610,NaN,-5.94,[-6.3:-5.58],0,0.162,0.42,CHEMBL2030238,CHEMBL2402257,CHEMBL2402259,CHEMBL2392417,CHEMBL2402256,IYQRNOWHHGWTPZ-UHFFFAOYSA-N,LROWHZKBLPBFIX-UHFFFAOYSA-N,WWDNTQYRTZSERA-UHFFFAOYSA-N,DWDULCAPFHZHGA-UHFFFAOYSA-N,UBLUZXPVNMESOL-UHFFFAOYSA-N,?,?,?,?,?,-5.7,-6.39,-5.92,-6.3,-5.41,-4.9,-5.81,-5.97,-5.29,-6.02,1.37170930177627,0.103,-35.4816426739128,3,140.78,0,1.466,0,0,2,2,-33.6641295976133,5,0,0.281026369552415,0,3,0,3.04364498410286,6,7.07434807760091,0,4,192.228991691971,154.79160458854,2.41615936,0,10,-0.275656109922834,1.55710127286335,407.051124144,0,2.304,2570.37747109344,2.24877,0.812186830141377
DTXSID5034270,NaN,-5.14,[-5.68:-4.6],1,0.22,0.38,CHEMBL1081654,61-33-6,NOCAS_876712,562803-69-4,3930-20-9,BGHQPXFERWTACA-UHFFFAOYSA-N,JGSARLDLIJGVTE-UHFFFAOYSA-N,VBVDJAQIFQGHBP-UHFFFAOYSA-N,CZXRPFHLIMKLEM-UHFFFAOYSA-N,ZBMZVLHSJCTVON-UHFFFAOYSA-N,?,DTXSID5046934,DTXSID50876712,DTXSID701293685,DTXSID0023589,-4.66,-5.95,-4.46,-5.21,-5.46,-5.3,-5.23,-5.11,-5.38,-5.38,0.981560413517259,0.757,-8.14582379110331,3,91.65,9.24791272990678,2.022,0,0,0,2,-9.07944769093417,3,0.636000606261023,-0.104835774060183,1,2,0,1.20957482993197,1,6.39288830044304,0,0,150.041275252167,148.504627328972,0.29430625,4.16196418583329,4,-0.405631529788294,0.954520056773859,275.126991404,0,1.867,2181.0063904073,1.06731,1.13763930460946
DTXSID70893643,NaN,-4.66,[-4.92:-4.4],1,0.239,0.585,CHEMBL264424,846589-98-8,CHEMBL1935100,1005402-19-6,CHEMBL3417586|CHEMBL3417585,OQZQEGAAANHHRE-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,DWGRXTCMDGJCMS-UHFFFAOYSA-N,PBLACENKZAVZJI-UHFFFAOYSA-N,MSNGVEXATDHKEW-UHFFFAOYSA-N,?,DTXSID60233650,?,DTXSID50143375,?,-4.23,-4.55,-4.94,-4.87,-4.78,-4.42,-4.76,-4.82,-4.85,-4.86,0,0.003,-3.67773935018108,1,26.3,0,0.493,0,0,1,0,-1.81616512345679,0,0,-0.0203765859249311,0,1,0,0,0,6.2997495791374,1,0,98.2665938243813,145.096220886633,1.11028369,0,2,0.0472662729883819,1.18609260022838,198.161979944,0,4.26,1016.00654113232,3.38829,0.731101652204247
DTXSID7040732,NaN,-4.88,[-5.33:-4.43],0,0.123,0.413,CHEMBL1684991,1147335-50-9,1147335-85-0,CHEMBL1923857,39793-31-2,IZRAERNBXVOHGW-UHFFFAOYSA-N,IJZDOWKMNHCYCN-UHFFFAOYSA-N,RZCXHJUZHJILOV-UHFFFAOYSA-N,VJAIXDQDRKEAAZ-UHFFFAOYSA-N,PMHDSACGRKBACK-UHFFFAOYSA-N,?,?,?,?,DTXSID60406887,-4.86,-5.1,-5.6,-4.46,-4.33,-4.79,-5.1,-4.99,-4.38,-4.96,0,0.003,-3.90317682554285,2,29.43,0,0.603,0,0,0,0,2.87073780129336,1,0,-0.118011792385518,0,1,0,2.06503772290809,0,3.2554946512496,0,0,183.481995457601,142.852550882543,3.67910761,0,2,-1.32214094861335,0.71704705513869,152.998141428,0,3.908,460.562748462891,2.04549,1.1984467173785
DTXSID0026701,NaN,-4.43,[-4.74:-4.12],1,0.205,0.481,22204-53-1,26159-34-2,15687-27-1,65-85-0,537-98-4,CMWTZPSULFXXJA-UHFFFAOYSA-N,CMWTZPSULFXXJA-UHFFFAOYSA-N,HEFNNWSXXWATRW-UHFFFAOYSA-N,WPYMKLBDIGXBTP-UHFFFAOYSA-N,KSEBMYQBYZTDHS-UHFFFAOYSA-N,DTXSID4040686,DTXSID7045576,DTXSID5020732,DTXSID6020143,DTXSID70892035,-4.51,-4.33,-4.33,-4.01,-4.97,-4.33,-4.33,-4.5,-5.04,-5.45,0.63463813303099,0.003,-0.405947213487888,2,62.75,8.70024376417233,1.101,0,0,0,1,-26.4498186051549,0,0.63463813303099,-0.0139411638351451,0,2,0,2.06153806584362,2,2.90467665164379,0,0,111.501142688447,141.289938234787,2.63607696,0,3,-0.13898863946838,0.843895844654516,172.019415116,0,1.053,799.209109587891,1.47521,0.790253628463593
DTXSID5059292,NaN,-4.78,[-5.61:-3.97],0,0.179,0.203,60-56-0,54-11-5,CHEMBL3287843,CHEMBL3577955,929622-09-3,IVAWMVACECMAGC-UHFFFAOYSA-N,SNICXCGAKADSCV-UHFFFAOYSA-N,WCIADTUSAHGEJH-UHFFFAOYSA-N,JTBLLBRXTOEAIZ-UHFFFAOYSA-N,BGBVSGSIXIIREO-UHFFFAOYSA-N,DTXSID4020820,DTXSID1020930,?,?,DTXSID00239212,-4.32,-4.61,-6.4,-4.65,-3.97,-5.66,-4.77,-5.42,-4.38,-4.49,0,0.003,-35.0727568984367,0,9.72,0,2.029,0,0,0,0,0.204545454545455,3,0,0.10463437115163,0,0,0,0,0,5.7681584664205,0,0,86.0129232822906,153.602469888209,0.17313921,0,3,-0.0629805274125156,0.984271941585273,171.173547672,0,-0.441,681.711358603272,-0.2046,0.307169054358817
DTXSID5047166,NaN,-4.54,[-4.86:-4.22],1,0.249,0.528,846589-98-8,CHEMBL264424,CHEMBL206300,CHEMBL206351,91-64-5,XTTZERNUQAFMOF-UHFFFAOYSA-N,OQZQEGAAANHHRE-UHFFFAOYSA-N,KPJYOCDWGFDTFR-UHFFFAOYSA-N,WUTGTMFGCHNUET-UHFFFAOYSA-N,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,DTXSID60233650,?,?,?,DTXSID7020348,-4.55,-4.23,-4.9,-4.87,-4.11,-4.76,-4.42,-4.94,-4.94,-4.75,0,0.003,-3.27024308668533,1,26.3,0,0.677,0,0,1,0,-0.814814814814814,0,0,-0.0668045237222293,0,1,0,1.94339002267574,0,5.63451090891078,2,0,125.819254576631,143.395896819467,2.25330121,0,2,-0.118400593710666,1.15576249382915,178.099379688,0,1.798,715.488526381348,2.45069,0.755969486313553
DTXSID7032424,NaN,-4.78,[-5.07:-4.49],1,0.215,0.546,21829-25-4,39562-70-4,1105690-38-7,63675-72-9,CHEMBL3104405,OSUCQKNXQBPLDG-UHFFFAOYSA-N,VVTJQHCRBOHFTD-UHFFFAOYSA-N,ZEYOROZPDBULLV-UHFFFAOYSA-N,PKICUDXEAPMDNG-UHFFFAOYSA-N,ZKXWZIFNPUXZJL-UHFFFAOYSA-N,DTXSID2025715,DTXSID0023373,?,DTXSID0023371,?,-4.33,-4.7,-5.15,-4.7,-5.05,-4.64,-4.54,-4.88,-4.56,-5.2,0,0.003,7.8005938327664,6,136.87,0,1.588,0,0,0,0,-8.64116315210672,1,0,0.116560351496394,0,6,0,1.97292671852692,0,6.5655883519076,3,0,194.622763856129,143.263095339992,0.618582250000001,0,6,0.0820564920371978,1.25522261579246,339.041272756,0,0.19,2673.43227069035,2.02749,1.02401044567222
DTXSID1044770,NaN,-4.42,[-4.78:-4.06],1,0.246,0.484,46817-91-8,846589-98-8,CHEMBL1667967,CHEMBL214335,105182-45-4,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,XALCMOIGDGAVRK-UHFFFAOYSA-N,PFTJCYRHNKTTTO-UHFFFAOYSA-N,XSOUHEXVEOQRKJ-UHFFFAOYSA-N,DTXSID6057900,DTXSID60233650,?,?,DTXSID80146995,-4.39,-4.55,-4.84,-4.54,-3.73,-4.18,-4.76,-4.74,-4.7,-4.69,0,0.003,-6.62640280692007,1,35.53,0,0.68,0,0,2,0,-2.36,0,0,-0.084450151416365,0,1,0,2.14839002267574,0,5.22051327277648,1,0,131.206509627622,144.741682533992,2.52237924,0,3,0.105790076115245,1.14576888366379,180.078644244,0,1.866,647.646041960449,1.65269,0.904906088603477
DTXSID4041731,NaN,-4.64,[-4.89:-4.39],1,0.197,0.551,80-08-0,CHEMBL1084970,CHEMBL1085654,NOCAS_877464,723-46-6,MQJKPEGWNLWLTK-UHFFFAOYSA-N,JUIXZPWSSOKEIF-UHFFFAOYSA-N,MTDWGYRUUAGIEQ-UHFFFAOYSA-N,BYRDCIFOFPIGAT-UHFFFAOYSA-N,JLKIGFTWXXRPMT-UHFFFAOYSA-N,DTXSID4020371,?,?,DTXSID30877464,DTXSID8026064,-4.96,-4.28,-4.47,-4.63,-4.88,-4.83,-4.72,-4.69,-4.58,-4.67,1.14260094413091,0.25,9.37384961189339,3,113.49,8.96825115789242,1.577,0,0,0,3,-31.5266545686633,3,0.601215138790844,-0.105190858568087,0,2,0,4.67127358980754,2,5.94901031720712,0,0,177.474242161035,147.390337320531,8.81971204,0,4,0.401645652893581,0.883448421880998,277.052112212,1,1.917,1553.0178770119,3.34248,1.0272796533499
DTXSID0049028,NaN,-4.78,[-5.34:-4.22],1,0.233,0.383,6452-71-7,299-42-3|53214-57-6|90-82-4,NOCAS_874553,537-98-4,13655-52-2,CEMAWMOMDPGJMB-UHFFFAOYSA-N,KWGRBVOPPLSCSI-UHFFFAOYSA-N,IWIANZLCJVYEFX-UHFFFAOYSA-N,KSEBMYQBYZTDHS-UHFFFAOYSA-N,PAZJSJFMUHDSTF-UHFFFAOYSA-N,DTXSID1043835,DTXSID0022985|DTXSID70858959|DTXSID0023537,DTXSID70874553,DTXSID70892035,DTXSID0045127,-4.25,-4.99,-5.64,-4.97,-4.09,-4.69,-4.4,-5.21,-5.45,-4.56,1.28312924343834,0.515,0.857671349531218,0,49.69,17.5403519618867,0.912,0,0,1,2,-9.77310528120713,0,0.601129605620254,-0.182224999595467,3,0,0,1.98213451996025,0,5.25396591174052,0,1,162.792206858649,146.759127053225,2.83147929,14.4114120913487,4,-0.0237551299404814,0.921812646295848,202.039671892,0,1.178,664.025191978119,1.57279,1.27231082366522
DTXSID9065075,NaN,-5.02,[-5.12:-4.92],1,0.189,0.585,2876-08-6,90-89-1,4344-61-0,2360-22-7,CHEMBL391607|CHEMBL398078,PJQIBTFOXWGAEN-UHFFFAOYSA-N,RCKMWOKWVGPNJF-UHFFFAOYSA-N,WXOHRQAMBKXWME-UHFFFAOYSA-N,CDNHLXOFELOEOL-UHFFFAOYSA-N,VEOQWQJENTZERU-UHFFFAOYSA-N,DTXSID60310238,DTXSID1022928,?,DTXSID40178252,?,-5.04,-4.88,-5.15,-5.09,-4.93,-4.93,-4.41,-4.67,-4.43,-4.62,0,0.003,-9.38879239420932,1,21.59,0,0.983,0,0,1,0,-0.0555555555555555,1,0,-0.167642605091452,0,0,0,0,0,3.00454851477747,1,0,77.557562175146,149.530581686006,0.00228483999999995,0,1,0.298954851245087,1.29326028324896,99.068413908,0,0.492,136.3961061875,0.72279,1.37921485532219
DTXSID5026702,NaN,-4.76,[-5.23:-4.29],1,0.229,0.445,537-98-4,6452-71-7,710654-74-3,51384-51-1,42200-33-9,KSEBMYQBYZTDHS-UHFFFAOYSA-N,CEMAWMOMDPGJMB-UHFFFAOYSA-N,WYEGTIGJSHGEID-UHFFFAOYSA-N,IUBSYMUCCVWXPE-UHFFFAOYSA-N,VWPOSFSPZNDTMJ-UHFFFAOYSA-N,DTXSID70892035,DTXSID1043835,DTXSID90430791,DTXSID2023309,DTXSID3023342,-4.97,-4.25,-4.42,-4.61,-5.6,-5.45,-4.69,-4.64,-4.65,-5.91,1.41325352902869,0.515,-3.17656289285728,0,58.92,17.0416669503737,1.136,0,0,2,2,-9.2579365079365,0,0.706626764514346,-0.236333174228882,2,0,0,2.29511337868481,0,5.96459814908744,0,0,154.51914182354,147.937640898468,0.71537764,7.29192798550327,4,-0.0115822617795311,0.969152445632841,198.089208928,0,0.434,685.820297695332,0.92959,1.00493116973747
DTXSID5033836,NaN,-4.79,[-5.13:-4.45],1,0.248,0.51,334-48-5,15687-27-1,CHEMBL398126,CHEMBL264006,58640-82-7,GHVNFZFCNZKVNT-UHFFFAOYSA-N,HEFNNWSXXWATRW-UHFFFAOYSA-N,JEPDINCGXLHLDF-UHFFFAOYSA-N,KKDPGNCSRACGCK-UHFFFAOYSA-N,LGQCVMYAEFTEFN-UHFFFAOYSA-N,DTXSID9021554,DTXSID5020732,?,?,DTXSID90207344,-4.68,-4.33,-5.08,-5.3,-4.69,-4.48,-4.5,-4.68,-4.68,-4.54,0.609698605443902,0.546,2.06612803673691,0,20.23,9.14873581064983,0.423,0,0,0,1,-1.17222222222222,0,0.609698605443902,-0.0356700124715185,0,0,0,1.80446780602354,0,8.81906098516564,0,0,115.851404942807,144.056538596446,0.13549761,0,1,-0.0173567718625591,0.745035726712368,220.182715388,0,6.5,870.21765987014,5.05589000000001,0.729575273913682
DTXSID4020086,NaN,-4.67,[-4.9:-4.42],1,0.264,0.595,846589-98-8,CHEMBL264424,CHEMBL206351,CHEMBL206300,3614-71-9,XTTZERNUQAFMOF-UHFFFAOYSA-N,OQZQEGAAANHHRE-UHFFFAOYSA-N,WUTGTMFGCHNUET-UHFFFAOYSA-N,KPJYOCDWGFDTFR-UHFFFAOYSA-N,AXLDMZNUHQOZFK-UHFFFAOYSA-N,DTXSID60233650,?,?,?,?,-4.55,-4.23,-4.87,-4.9,-4.84,-4.76,-4.42,-4.94,-4.94,-5.01,0,0.003,-3.11791586789132,1,9.23,0,0.362,0,0,1,0,-0.419082125603865,0,0,-0.105102569036747,0,0,0,1.97527777777778,0,4.31408210707977,1,0,125.770289105926,142.839410182383,6.57973801,0,1,0.0418696445345133,1.06044883854112,148.088815004,0,3.398,609.726692256226,3.04638,0.914365442883152
DTXSID1047609,NaN,-4.81,[-5.59:-4.11],1,0.244,0.282,846589-98-8,54-11-5,CHEMBL3287843,91-64-5,27203-92-5,XTTZERNUQAFMOF-UHFFFAOYSA-N,SNICXCGAKADSCV-UHFFFAOYSA-N,WCIADTUSAHGEJH-UHFFFAOYSA-N,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,TVYLLZQTGLZFBW-UHFFFAOYSA-N,DTXSID60233650,DTXSID1020930,?,DTXSID7020348,DTXSID90858931,-4.55,-4.61,-6.4,-4.11,-4.49,-4.76,-4.77,-5.42,-4.75,-4.37,0,0.003,-3.67902347252089,1,26.3,0,0.584,0,0,1,0,0.111111111111112,0,0,-0.0358545014023168,0,1,0,0,0,4.96261043701317,1,0,110.454276204709,145.47108941065,1.45781476,0,2,-0.177310325912227,1.05585730114362,142.099379688,0,2.175,336.917270030029,2.11609,0.856467916249632
