MoleculeID,MolWeight,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz
DTXSID8024814,126.023627904,15,8,7,0,0,6,1,0,0.142857142857143,0,0,0,0,0,11.1177,0.686
DTXSID7021869,108.057514876,16,8,7,1,0,6,1,0,0.142857142857143,0,0,1,0,20.23,8.0667,0.851
DTXSID60403376,393.216475104001,56,29,22,2,5,12,4,2,0.363636363636364,5,6,1,0,62.62,62.8099,2.121
DTXSID1020431,145.969005488,12,8,6,0,0,6,1,0,0,0,0,0,0,0,11.2312,0.843
DTXSID9020295,127.018876872,14,8,6,0,1,6,1,0,0,0,1,1,0,26.02,9.8377,1.144
DTXSID1021871,128.00289246,13,8,6,1,0,6,1,0,0,0,0,1,0,20.23,8.1802,1.008
DTXSID6021872,107.073499288,17,8,7,0,1,6,1,0,0.142857142857143,0,1,1,0,26.02,9.7242,0.987
DTXSID9021138,108.068748256,16,8,6,0,2,6,1,0,0,0,2,2,0,52.04,8.4442,1.445
DTXSID9059339,115.099714036,21,8,6,1,1,0,1,1,1,0,2,1,0,23.47,29.8048,0.808
DTXSID8051544,114.115698448,22,8,6,0,2,0,1,1,1,0,2,0,0,6.48,36.0382,0.773
DTXSID4020327,60.021129368,8,4,2,2,0,0,0,0,0.5,0,2,1,0,37.3,12.6437,0.508
DTXSID5035618,62.000393924,6,4,1,3,0,0,0,0,0,0,3,2,0,57.53,9.4982,0.418
DTXSID0027355,92.992729402,10,4,2,0,0,0,0,0,1,0,0,0,0,0,17.1746,0.209
DTXSID1021873,128.083729624,21,9,7,2,0,0,0,0,0.571428571428571,4,2,0,0,26.3,35.3438,0.559
DTXSID7061433,90.05009147,15,5,3,1,0,0,0,0,1,0,1,1,0,20.23,19.9031,0.299
DTXSID4057928,295.133906624001,42,20,16,2,1,6,1,0,0.4375,8,3,0,0,29.54,58.0835,1.841
DTXSID60598337,172.14632988,32,12,10,2,0,0,0,0,0.9,6,2,1,0,37.3,44.4955,0.429
DTXSID0047616,130.099379688,23,9,7,2,0,0,0,0,0.857142857142857,5,2,0,0,26.3,31.1711,0.558
DTXSID6042494,164.086870902,26,10,6,3,0,0,0,0,1,5,3,0,0,27.69,33.6821,0.532
DTXSID8044753,140.120115132,26,10,9,1,0,0,0,0,0.666666666666667,4,1,0,0,17.07,44.6543,0.659
DTXSID5027356,280.134215018001,42,18,11,6,0,0,0,0,0.818181818181818,13,6,0,1,55.38,64.5602,1.127
DTXSID1026740,230.151809184,38,16,12,4,0,0,0,0,0.833333333333333,11,4,0,1,52.6,50.5448,0.989
DTXSID1044512,286.214409440001,50,20,16,4,0,0,0,0,1,6,4,0,0,36.92,75.1004,0.585
DTXSID8047391,361.133888352,43,27,20,1,5,21,4,3,0.1,4,6,1,0,72.7,22.4466,2.903
DTXSID1020566,92.00289246,10,5,3,1,0,0,1,1,1,1,1,0,0,12.53,20.057,0.58
DTXSID0025361,142.06299418,20,10,7,3,0,0,1,1,0.571428571428571,4,3,0,0,38.83,35.1623,0.87
DTXSID3020415,185.867974328,8,4,2,0,0,0,0,0,1,1,0,0,0,0,26.6226,0.599
DTXSID6021874,121.973112324,11,4,3,0,0,0,0,0,1,1,0,0,0,0,22.1216,0.363
DTXSID00546498,161.129002784,28,11,7,2,2,0,0,0,0.857142857142857,5,3,1,0,38.33,41.6399,0.408
DTXSID1026746,56.062600256,12,4,4,0,0,0,0,0,0.5,1,0,0,0,0,18.9575,0.167
DTXSID10890515,130.135765196,27,9,8,1,0,0,0,0,1,5,1,1,0,20.23,35.0636,0.41
DTXSID5020023,56.026214748,8,4,3,1,0,0,0,0,0,1,1,0,0,17.07,16.366,0.662
DTXSID5026750,76.034671256,12,4,3,0,0,0,0,0,1,1,0,0,0,38.8,22.2141,0.845
DTXSID4039231,76.00797784,9,4,3,0,0,0,0,0,0.333333333333333,1,0,0,0,0,20.475,0.324
DTXSID6020438,97.969005488,8,4,2,0,0,0,0,0,1,1,0,0,0,0,20.6556,0.441
DTXSID6044779,198.089208928,28,14,10,4,0,0,0,0,0.4,9,4,0,0,52.6,47.9752,1.069
DTXSID1021877,80.00289246,9,4,2,1,0,0,0,0,1,1,1,1,0,20.23,17.6046,0.606
DTXSID6021878,59.073499288,13,4,3,0,1,0,0,0,1,1,1,1,0,26.02,17.7446,0.377
DTXSID1021879,55.04219916,9,4,3,0,1,0,0,0,1,0,1,0,0,23.79,16.6465,0.93
DTXSID0042329,186.917858698,12,8,3,0,1,0,0,0,1,2,1,0,0,23.79,31.6485,1.251
DTXSID5020029,53.026549096,7,4,3,0,1,0,0,0,0,0,1,0,0,23.79,16.2707,0.97
DTXSID5021881,60.068748256,12,4,2,0,2,0,0,0,1,1,2,2,0,52.04,17.8686,0.525
DTXSID10890535,74.07316494,15,5,4,1,0,0,0,0,1,2,1,1,0,20.23,18.9987,0.449
DTXSID1024122,169.014008986,18,10,3,5,1,0,0,0,0.666666666666667,4,6,4,0,116.67,30.7811,2.246
DTXSID8020044,58.041864812,10,4,3,1,0,0,0,0,0.333333333333333,1,1,1,0,20.23,17.424,0.489
DTXSID0044361,174.111675688,26,12,6,2,4,0,0,0,0.666666666666667,7,6,4,0,110.24,40.3728,1.569
DTXSID5021883,56.026214748,8,4,3,1,0,0,0,0,1,0,1,1,0,20.23,15.041,0.558
DTXSID8020597,62.036779432,10,4,2,2,0,0,0,0,1,1,2,2,0,40.46,14.5536,0.756
DTXSID7047487,224.10823012,34,14,9,4,0,0,0,0,1,9,4,1,0,71.98,43.2617,2.017
DTXSID5025364,58.005479304,6,4,2,2,0,0,0,0,0,1,2,0,0,34.14,12.5614,1.117
DTXSID4026761,58.041864812,10,4,3,1,0,0,0,0,0.333333333333333,1,1,0,0,9.23,16.7047,0.352
DTXSID0061458,94.053098192,13,7,5,0,2,5,1,1,0,1,2,0,0,17.82,12.2869,0.789
DTXSID6040115,149.938011064,9,7,2,0,2,5,1,1,0,0,2,0,0,131.62,25.1767,2.235
DTXSID0047084,109.052763844,15,8,6,1,1,5,1,1,0.166666666666667,1,2,1,0,32.86,14.0704,1.145
DTXSID8057930,399.071673964001,43,26,18,1,3,5,4,1,0.444444444444444,4,4,1,0,46.92,83.6371,2.275
DTXSID2020004,59.03711378,9,4,2,1,1,0,0,0,0.5,0,0,1,0,32.59,15.2532,0.624
DTXSID9061461,173.948040448,12,8,6,0,0,6,1,0,0,0,0,0,0,0,9.4716,0.802
DTXSID5025609,60.021129368,8,4,2,2,0,0,0,0,0.5,1,2,0,0,26.3,13.3408,0.582
DTXSID3021304,125.014664084,14,7,2,3,1,0,0,0,1,2,4,2,0,88.77,24.5659,2.082
DTXSID5021885,118.099379688,22,8,6,2,0,0,0,0,1,2,2,2,0,40.46,32.6456,0.653
DTXSID8022666,117.078978592,19,8,5,2,1,0,0,0,0.8,2,2,0,0,40.13,26.5936,0.111
DTXSID0021886,129.151749608,28,9,8,0,1,0,0,0,1,2,1,1,0,26.02,41.8715,0.219
DTXSID4026769,162.089618256,27,9,6,1,0,0,0,0,1,2,1,0,0,9.23,36.2961,0.0120000000000001
DTXSID9040710,236.108409598,37,13,8,2,0,0,0,0,1,4,2,0,0,18.46,49.8066,0.047
DTXSID9032113,307.145140004001,43,21,16,1,3,11,2,1,0.5,6,4,1,0,50.94,46.5374,1.415
DTXSID20420180,222.125594436,34,16,13,3,0,6,1,0,0.461538461538462,4,2,2,0,57.53,38.3253,1.129
DTXSID1040114,127.099714036,22,9,7,1,1,0,0,0,0.571428571428571,3,2,1,0,29.1,37.0141,0.999
DTXSID3040728,210.102095718,32,13,8,4,0,0,0,0,1,8,4,1,0,65.57,44.8045,1.577
DTXSID2038788,172.073558864,24,12,8,4,0,0,1,0,0.75,2,4,2,0,74.6,39.489,0.961
DTXSID9029142,132.078644244,21,9,6,3,0,0,0,0,0.833333333333333,3,3,0,0,35.53,31.2166,0.664
DTXSID7025508,206.043521688,26,12,8,2,0,0,1,1,0.875,5,2,1,0,87.9,47.112,0.997
DTXSID6042232,172.14632988,32,12,10,2,0,0,0,0,0.9,6,2,1,0,37.3,47.5262,0.826
DTXSID8029606,84.057514876,14,6,5,1,0,0,0,0,0.4,1,1,0,0,17.07,26.3215,0.698
DTXSID8026773,90.06807956,16,6,4,2,0,0,0,0,1,2,2,2,0,40.46,22.0496,0.732
DTXSID8021515,88.052429496,14,6,4,2,0,0,0,0,0.75,2,2,1,0,37.3,20.5788,0.508
DTXSID60619152,416.084703936,47,29,25,0,2,24,5,0,0.04,2,2,2,1,52.04,22.2959,2.942
DTXSID0030823,89.047678464,13,6,3,2,1,0,0,0,0.666666666666667,2,3,2,0,63.32,20.7028,0.758
DTXSID8026775,106.008850432,12,6,3,2,0,0,0,0,0.666666666666667,2,2,1,0,76.1,25.1723,1.226
DTXSID8024284,90.06807956,16,6,4,2,0,0,0,0,1,2,2,1,0,29.46,23.8892,0.528
DTXSID2020505,89.084063972,17,6,4,1,1,0,0,0,1,2,2,1,0,23.47,26.2804,0.63
DTXSID1020980,89.047678464,13,6,3,2,1,0,0,0,1,2,0,0,0,43.14,17.2257,0.572
DTXSID3021431,86.036779432,12,6,4,2,0,0,0,0,0.25,2,2,0,0,26.3,21.105,0.598
DTXSID5021889,100.088815004,19,7,6,1,0,0,0,0,0.833333333333333,2,1,0,0,17.07,29.5874,0.559
DTXSID2026781,102.104465068,21,7,6,1,0,0,0,0,1,2,1,1,0,20.23,30.5808,0.371
DTXSID5031210,103.099714036,20,7,5,1,1,0,0,0,1,2,2,1,0,23.47,30.8648,0.591
DTXSID9025085,101.12044948,22,7,6,0,1,0,0,0,1,2,1,1,0,12.03,33.6906,0.314
DTXSID4021890,102.104465068,21,7,6,1,0,0,0,0,1,2,1,0,0,9.23,32.0097,0.234
DTXSID2025478,102.06807956,17,7,5,2,0,0,0,0,0.8,2,2,0,0,26.3,26.9114,0.519
DTXSID3031492,100.052429496,15,7,5,2,0,0,0,0,0.4,2,2,0,0,26.3,26.9235,0.574
DTXSID0024395,102.031694052,13,7,4,3,0,0,0,0,0.5,2,3,0,0,43.37,22.082,0.804
DTXSID0047618,100.052429496,15,7,5,2,0,0,1,1,0.8,0,2,0,0,26.3,23.0491,1.254
DTXSID7021287,100.016043988,11,7,4,3,0,0,1,1,0.5,0,3,0,0,43.37,20.3316,2.124
DTXSID7024166,98.000393924,9,7,4,3,0,0,1,1,0,0,3,0,0,43.37,21.4016,2.224
DTXSID2026789,102.031694052,13,7,4,3,0,0,1,1,0.75,0,3,0,0,35.53,21.6518,1.609
DTXSID7051555,233.867974328,12,8,6,0,0,6,1,0,0,0,0,0,0,0,17.1982,0.963
DTXSID6026298,106.07825032,18,8,8,0,0,6,1,0,0.25,0,0,0,0,0,11.0042,0.529
DTXSID6024200,108.057514876,16,8,7,1,0,6,1,0,0.142857142857143,0,0,1,0,20.23,8.0667,0.851
DTXSID0024761,127.018876872,14,8,6,0,1,6,1,0,0,0,1,1,0,26.02,9.8377,1.106
DTXSID1026792,107.073499288,17,8,7,0,1,6,1,0,0.142857142857143,0,1,1,0,26.02,9.7242,0.987
DTXSID4021137,108.068748256,16,8,6,0,2,6,1,0,0,0,2,2,0,52.04,8.4442,1.407
DTXSID2021238,110.036779432,14,8,6,2,0,6,1,0,0,0,0,2,0,40.46,5.1292,1.135
DTXSID30883303,194.0579088,24,14,10,4,0,6,1,0,0.2,4,2,0,0,52.6,23.4322,1.353
DTXSID4029145,132.042258736,17,9,5,4,0,0,0,0,0.6,4,4,0,0,52.6,28.526,0.989
DTXSID4020167,170.026520364,21,9,6,1,0,0,0,0,1,4,1,0,0,9.23,40.8679,0.548
DTXSID1034715,176.104858992,28,12,8,4,0,0,1,1,1,0,4,0,0,36.92,40.2996,0.861
DTXSID6026795,370.308309824001,68,26,22,4,0,0,0,0,0.909090909090909,19,4,0,2,52.6,87.0116,0.911
DTXSID3047057,130.099379688,23,9,7,2,0,0,0,0,0.857142857142857,4,2,0,0,26.3,35.0992,0.519
DTXSID1026796,132.078644244,21,9,6,3,0,0,0,0,0.833333333333333,4,3,0,0,35.53,33.0407,0.704
DTXSID6026797,120.093900384,21,9,9,0,0,6,1,0,0.333333333333333,0,0,0,1,0,16.5063,0.505
DTXSID8026309,121.089149352,20,9,8,0,1,6,1,0,0.25,0,1,1,0,26.02,15.2263,0.963
DTXSID7051559,246.089208928,32,18,14,4,0,6,1,0,0.142857142857143,8,4,0,0,52.6,42.3022,1.471
DTXSID6051560,129.12659748,24,9,6,0,3,0,1,1,1,0,3,0,0,9.72,38.4858,1.021
DTXSID6026799,182.91578004,9,9,3,0,3,6,1,1,0,0,3,0,0,38.67,17.9763,1.375
DTXSID6020802,126.065394192,15,9,3,0,6,6,1,1,0,0,6,3,0,116.73,12.6663,2.866
DTXSID5043762,124.063662876,17,9,6,1,2,0,1,1,0.5,0,3,0,0,41.79,33.1468,0.555
DTXSID7024873,129.017440956,12,9,3,3,3,6,1,1,0,0,3,3,0,99.36,7.6938,1.87
DTXSID8026802,144.15141526,30,10,9,1,0,0,0,0,1,4,1,1,0,20.23,43.4017,0.332
DTXSID4025080,142.135765196,28,10,9,1,0,0,0,0,0.888888888888889,4,1,0,0,17.07,42.98,0.52
DTXSID5024637,155.95746226,12,7,6,0,0,6,1,0,0,0,0,0,0,0,8.5991,0.789
DTXSID0047749,98.109550448,21,7,7,0,0,0,1,0,1,0,0,0,0,0,26.1737,0.238
DTXSID7021360,92.062600256,15,7,7,0,0,6,1,0,0.142857142857143,0,0,0,0,0,5.5021,0.553
DTXSID4021892,93.057849224,14,7,6,0,1,6,1,1,0.166666666666667,0,1,0,0,12.89,5.5021,0.726
DTXSID4020298,112.00797784,12,7,6,0,0,6,1,0,0,0,0,0,0,0,5.6156,0.71
DTXSID1023996,99.104799416,20,7,6,0,1,0,1,0,1,0,1,1,0,26.02,22.178,0.488
DTXSID4021894,100.088815004,19,7,6,1,0,0,1,0,1,0,1,1,0,20.23,20.5205,0.56
DTXSID6020359,98.07316494,17,7,6,1,0,0,1,0,0.833333333333333,0,1,0,0,17.07,23.1792,0.748
DTXSID5021124,94.041864812,13,7,6,1,0,6,1,0,0,0,0,1,0,20.23,2.5646,0.875
DTXSID7026811,110.019021192,13,7,6,0,0,6,1,0,0,0,0,0,0,38.8,8.6916,1.271
DTXSID9021897,93.057849224,14,7,6,0,1,6,1,1,0.166666666666667,0,1,0,0,12.89,5.5021,0.726
DTXSID4021898,100.100048384,19,7,5,0,2,0,1,1,1,0,2,1,0,15.27,30.7435,0.586
DTXSID9029146,101.084063972,18,7,5,1,1,0,1,1,1,0,2,0,0,12.47,29.0626,0.71
DTXSID9021899,93.057849224,14,7,6,0,1,6,1,1,0.166666666666667,0,1,0,0,12.89,5.7325,0.726
DTXSID8024810,113.003226808,11,7,5,0,1,6,1,1,0,0,1,0,0,12.89,6.1022,0.883
DTXSID1059363,160.109944372,27,11,8,3,0,0,0,0,0.875,4,3,0,0,35.53,40.8788,0.625
DTXSID3029607,286.141638424001,42,20,14,6,0,0,0,0,0.571428571428571,13,6,0,1,71.06,72.9532,1.391
DTXSID7041702,144.115029752,26,10,8,2,0,0,0,0,0.875,6,2,0,0,26.3,36.0853,0.558
DTXSID8034538,334.087746684,36,24,15,3,4,12,2,1,0.133333333333333,6,7,2,0,104.01,28.1101,2.162
DTXSID9032375,334.087746684,36,24,15,3,4,12,2,1,0.133333333333333,6,7,2,0,104.01,28.1101,2.162
DTXSID4047622,254.2245802,48,18,16,2,0,0,1,1,0.9375,0,2,0,1,26.3,53.4039,1.293
DTXSID30889269,200.177630008,38,14,12,2,0,0,0,0,0.916666666666667,10,2,0,0,26.3,50.8786,0.768
DTXSID1041847,314.245709568001,56,22,18,4,0,0,0,0,0.888888888888889,17,4,0,2,52.6,72.0196,0.989
DTXSID8042187,188.13471964,32,12,9,0,2,0,0,0,0.888888888888889,8,2,2,0,56.15,50.8017,1.376
DTXSID7021655,102.06807956,17,7,5,2,0,0,0,0,0.8,3,2,1,0,37.3,23.4904,0.508
DTXSID8029608,100.088815004,19,7,6,1,0,0,0,0,0.666666666666667,3,1,0,0,9.23,29.988,0.313
DTXSID5025102,102.115698448,21,7,5,0,2,0,0,0,1,3,2,1,0,29.26,30.8495,0.625
DTXSID4047466,104.083729624,19,7,5,2,0,0,0,0,1,3,2,1,0,29.46,28.8034,0.528
DTXSID6021901,102.06807956,17,7,5,2,0,0,0,0,0.8,3,2,0,0,26.3,25.2386,0.558
DTXSID2025846,72.093900384,17,5,5,0,0,0,0,0,1,2,0,0,0,0,20.5322,0.127
DTXSID8020206,92.039277968,14,5,4,0,0,0,0,0,1,2,0,0,0,0,22.0497,0.284
DTXSID1051565,155.934139972,11,5,3,0,0,0,0,0,1,2,0,0,0,0,26.5507,0.52
DTXSID1021904,73.089149352,16,5,4,0,1,0,0,0,1,2,1,1,0,26.02,20.6562,0.377
DTXSID1026823,69.057849224,12,5,4,0,1,0,0,0,1,1,1,0,0,23.79,19.5581,0.93
DTXSID1021906,74.08439832,15,5,3,0,2,0,0,0,1,2,2,2,0,52.04,20.7802,0.627
DTXSID6021907,66.021798064,7,5,3,0,2,0,0,0,1,0,2,0,0,47.58,16.9464,1.683
DTXSID1025433,71.03711378,10,5,3,1,1,0,0,0,1,1,2,1,0,44.02,18.0246,1.252
DTXSID5025603,75.068413908,14,5,3,1,1,0,0,0,1,2,2,2,0,32.26,20.9857,0.545
DTXSID5024182,76.052429496,13,5,3,2,0,0,0,0,1,2,2,1,0,29.46,19.3048,0.567
DTXSID1025564,76.052429496,13,5,3,2,0,0,0,0,1,2,2,0,0,18.46,18.8655,0.497
DTXSID50890493,32.026214748,6,2,1,1,0,0,0,0,1,0,1,1,0,20.23,8.2613,0.449
DTXSID6021909,73.089149352,16,5,4,0,1,0,0,0,1,2,1,1,0,12.03,23.281,0.392
DTXSID3029609,72.057514876,13,5,4,1,0,0,0,0,0.5,2,1,0,0,9.23,20.9985,0.352
DTXSID6040117,74.036779432,11,5,3,2,0,0,0,0,0.666666666666667,2,2,0,0,26.3,17.6346,0.582
DTXSID5021910,67.04219916,10,5,4,0,1,5,1,1,0,0,1,1,0,15.79,3.3,0.698
DTXSID1021328,72.057514876,13,5,4,1,0,0,1,1,1,0,1,0,0,9.23,16.8667,0.462
DTXSID6020646,68.026214748,9,5,4,1,0,5,1,1,0,0,0,0,0,13.14,1.6191,0.477
DTXSID8026145,84.003371128,9,5,4,0,0,5,1,1,0,0,0,0,0,28.24,7.7935,0.477
DTXSID2024955,146.130679816,28,10,8,2,0,0,0,0,1,3,2,0,0,18.46,39.001,0.339
DTXSID70888837,230.127994448,31,17,11,0,6,0,0,0,1,8,6,0,0,101.64,61.1744,3.835
DTXSID6023602,118.026608672,14,8,4,4,0,0,0,0,0.5,3,4,2,0,74.6,23.537,0.889
DTXSID8021517,116.010958608,12,8,4,4,0,0,0,0,0,2,4,2,0,74.6,24.607,0.989
DTXSID3021518,116.010958608,12,8,4,4,0,0,0,0,0,2,4,2,0,74.6,24.607,0.989
DTXSID5026122,116.131348512,24,8,6,0,2,0,0,0,1,3,2,0,0,6.48,38.0072,0.623
DTXSID5026837,116.083729624,20,8,6,2,0,0,0,0,0.833333333333333,3,2,0,0,26.3,30.6961,0.519
DTXSID4042121,223.110947416,30,17,14,0,3,12,2,1,0.166666666666667,2,3,1,0,37.81,23.098,2.089
DTXSID5042243,353.292994108001,64,25,21,3,1,0,0,0,0.80952380952381,18,4,1,2,57.61,86.6172,1.435
DTXSID8025595,154.07422756,21,11,7,2,2,0,0,0,0.142857142857143,6,4,2,0,58.2,39.2611,2.029
DTXSID0026838,270.255880328,53,19,17,2,0,0,0,0,0.941176470588235,14,2,0,2,26.3,63.9625,0.519
DTXSID4026840,592.590679672002,118,42,38,2,2,0,0,0,0.947368421052632,37,4,2,2,58.2,132.5512,1.847
DTXSID9059385,588.559379544002,114,42,38,2,2,0,0,0,0.842105263157895,35,4,2,2,58.2,147.7028,2.047
DTXSID9026841,314.245709568001,56,22,18,4,0,0,0,0,0.888888888888889,17,4,0,2,52.6,72.0196,0.989
DTXSID0027359,378.067427928,41,27,20,4,2,20,4,0,0,3,5,2,1,107.7,13.484,3.444
DTXSID9059387,200.177630008,38,14,12,2,0,0,0,0,0.916666666666667,10,2,0,0,26.3,47.7317,0.558
DTXSID0021915,258.183109312,44,18,14,4,0,0,0,0,0.857142857142857,13,4,0,1,52.6,59.1324,0.989
DTXSID9047629,184.182715388,37,13,12,1,0,0,0,0,0.916666666666667,9,1,0,1,17.07,46.3797,0.583
DTXSID4026842,186.161979944,35,13,11,2,0,0,0,0,0.909090909090909,9,2,0,0,26.3,42.8175,0.558
DTXSID5021916,114.104465068,22,8,7,1,0,0,0,0,0.857142857142857,4,1,0,0,17.07,29.9531,0.598
DTXSID3021277,112.052429496,16,8,6,2,0,0,0,0,0.166666666666667,2,2,1,0,37.3,33.5139,0.708
DTXSID7034545,387.123735864001,49,27,21,4,1,12,3,1,0.285714285714286,6,3,0,0,48,57.18,2.901
DTXSID2025553,118.06299418,18,8,5,3,0,0,0,0,0.8,4,3,0,0,35.53,28.4563,0.743
DTXSID0021917,86.109550448,20,6,6,0,0,0,0,0,1,3,0,0,0,0,23.4438,0.127
DTXSID6044199,424.283358028001,72,28,25,1,0,6,1,0,0.76,18,0,1,2,70.83,89.2391,1.181
DTXSID4041107,88.100048384,18,6,4,0,2,0,0,0,1,3,2,2,0,52.04,23.6918,0.627
DTXSID9026059,80.037448128,10,6,4,0,2,0,0,0,1,1,2,0,0,47.58,21.4956,1.733
DTXSID7021653,86.07316494,16,6,5,1,0,0,0,0,0.8,3,1,0,0,17.07,22.565,0.622
DTXSID2024666,90.06807956,16,6,4,2,0,0,0,0,1,3,2,2,0,40.46,20.3768,0.771
DTXSID9026849,88.052429496,14,6,4,2,0,0,0,0,0.5,2,2,2,0,40.46,24.8722,0.871
DTXSID4021921,86.036779432,12,6,4,2,0,0,0,0,1,0,2,2,0,40.46,23.117,0.805
DTXSID2024664,87.068413908,15,6,4,1,1,0,0,0,0.75,2,0,1,0,32.59,23.1883,0.624
DTXSID0025286,90.06807956,16,6,4,2,0,0,0,0,1,3,2,0,0,18.46,24.056,0.497
DTXSID20883251,416.307915900001,71,31,30,1,0,0,1,0,0.366666666666667,9,1,0,1,17.07,145.6183,1.449
DTXSID9021922,89.084063972,17,6,4,1,1,0,0,0,1,3,2,2,0,32.26,25.2795,0.545
DTXSID7024087,90.06807956,16,6,4,2,0,0,0,0,1,3,2,1,0,29.46,23.5986,0.567
DTXSID9038717,82.07825032,16,6,6,0,0,0,1,0,0.666666666666667,0,0,0,0,0,25.0454,0.377
DTXSID1021164,86.08439832,16,6,4,0,2,0,1,1,1,0,2,2,0,24.06,25.4488,0.603
DTXSID9021924,79.04219916,11,6,5,0,1,6,1,1,0,0,1,0,0,12.89,0,0.75
DTXSID4021925,90.031694052,12,6,3,3,0,0,1,1,1,0,3,0,0,27.69,17.559,0.832
DTXSID6021165,85.089149352,17,6,5,0,1,0,1,1,1,0,1,1,0,12.03,21.4592,0.542
DTXSID2025688,87.068413908,15,6,4,1,1,0,1,1,1,0,2,1,0,21.26,23.7679,0.523
DTXSID5021629,126.104465068,23,9,8,1,0,0,0,0,0.625,3,1,0,0,17.07,39.8741,0.674
DTXSID2021654,132.042258736,17,9,5,4,0,0,0,0,0.6,4,4,2,0,74.6,26.4486,0.889
DTXSID9047469,130.146998576,27,9,7,0,2,0,0,0,1,4,2,0,0,6.48,40.9188,0.623
DTXSID8020179,133.11027872,24,9,6,2,1,0,0,0,1,4,3,3,0,52.49,36.4468,0.62
DTXSID9027730,62.000393924,6,4,1,3,0,0,0,0,0,0,3,2,0,57.53,9.4982,0.418
DTXSID4027731,106.008620582,12,6,2,3,0,0,0,0,1,2,3,1,0,46.53,15.0614,1.004
DTXSID0046513,422.485151984002,92,30,30,0,0,0,0,0,1,21,0,0,2,0,124.6644,-0.107
DTXSID0026044,410.391251600001,80,30,30,0,0,0,0,0,0.6,15,0,0,2,0,144.7802,0.583
DTXSID90883304,339.313729552001,65,24,21,2,1,0,0,0,0.857142857142857,18,3,2,2,49.33,85.7126,1.252
DTXSID2026864,158.130679816,29,11,9,2,0,0,0,0,0.888888888888889,7,2,0,0,26.3,36.9943,0.558
DTXSID4021927,128.120115132,25,9,8,1,0,0,0,0,0.875,5,1,0,0,17.07,32.8647,0.598
DTXSID2021600,130.099379688,23,9,7,2,0,0,0,0,0.857142857142857,5,2,1,0,37.3,29.3136,0.508
DTXSID9021928,132.078644244,21,9,6,3,0,0,0,0,0.833333333333333,5,3,0,0,35.53,32.7501,0.743
DTXSID8044200,178.0299798,21,11,6,4,0,0,0,0,0.666666666666667,6,4,2,0,99.9,40.7549,1.078
DTXSID9027360,61.016378336,7,4,1,2,1,0,0,0,0,0,3,2,0,63.32,9.7204,0.345
DTXSID5033701,172.193948768,36,12,10,0,2,0,0,0,1,7,2,0,0,6.48,49.6536,0.623
DTXSID7026867,202.120509056,32,14,10,4,0,0,0,0,0.8,9,4,2,0,74.6,41.0066,0.889
DTXSID3026223,234.110338296,34,16,10,6,0,0,0,0,0.8,11,6,0,1,71.06,54.9436,1.359
DTXSID0042379,120.060656154,19,7,4,2,0,0,0,0,1,2,2,0,0,18.46,26.523,0.347
DTXSID3021930,101.12044948,22,7,6,0,1,0,0,0,1,4,1,1,0,26.02,26.4794,0.377
DTXSID8021931,102.104465068,21,7,6,1,0,0,0,0,1,4,1,1,0,20.23,24.8219,0.449
DTXSID2041256,104.083729624,19,7,5,2,0,0,0,0,1,4,2,2,0,40.46,23.2884,0.771
DTXSID4037580,213.022465494,24,12,5,4,1,0,0,0,0.8,6,5,1,0,99.74,46.5456,2.595
DTXSID6025355,100.052429496,15,7,5,2,0,0,0,0,0.6,4,2,0,0,34.14,24.5978,1.117
DTXSID6026872,99.068413908,16,7,5,1,1,0,0,0,1,3,2,0,0,29.43,23.6888,0.697
DTXSID2025050,103.110947416,20,7,4,0,3,0,0,0,1,4,3,3,0,64.07,30.593,0.688
DTXSID80149648,144.115029752,26,10,8,2,0,0,0,0,0.875,6,2,1,0,37.3,32.2252,0.508
DTXSID7025423,104.094963004,19,7,4,1,2,0,0,0,1,4,3,3,0,58.28,28.9355,0.693
DTXSID0037497,720.26293568,95,51,35,16,0,0,8,5,0.771428571428571,10,16,3,1,215.34,163.29,3.851
DTXSID3021932,105.078978592,18,7,4,2,1,0,0,0,1,4,3,3,0,52.49,27.278,0.698
DTXSID3073056,190.138906474,34,12,9,2,0,0,0,0,1,5,2,0,0,18.46,47.6654,0.269
DTXSID9020168,141.995220236,15,7,4,1,0,0,0,0,1,4,1,0,0,9.23,31.6991,0.626
DTXSID8020462,106.06299418,17,7,4,3,0,0,0,0,1,4,3,2,0,49.69,25.5971,0.822
DTXSID8021199,203.134385292,34,13,10,1,1,0,0,0,0.9,8,2,0,0,45.61,55.1832,1.21
DTXSID8057934,443.124798484001,53,31,22,5,3,16,3,1,0.272727272727273,10,4,0,0,92.13,52.8624,2.772
DTXSID6026878,122.04015056,17,7,4,2,0,0,0,0,1,4,2,2,0,65.76,31.7715,0.96
DTXSID1026879,99.104799416,20,7,6,0,1,0,1,1,1,0,1,1,0,12.03,24.3708,0.542
DTXSID4027361,204.13615912,34,14,10,4,0,0,0,0,0.9,6,4,2,0,66.76,52.8069,1.044
DTXSID0026880,146.0579088,20,10,6,4,0,0,0,0,0.666666666666667,5,4,0,0,52.6,32.8566,0.989
