MoleculeID,FUB_exp,FUB_pred,FUB_predRange,AD_FUB,AD_index_FUB,Conf_index_FUB,FUB_CAS_neighbor_1,FUB_CAS_neighbor_2,FUB_CAS_neighbor_3,FUB_CAS_neighbor_4,FUB_CAS_neighbor_5,FUB_InChiKey_neighbor_1,FUB_InChiKey_neighbor_2,FUB_InChiKey_neighbor_3,FUB_InChiKey_neighbor_4,FUB_InChiKey_neighbor_5,FUB_DTXSID_neighbor_1,FUB_DTXSID_neighbor_2,FUB_DTXSID_neighbor_3,FUB_DTXSID_neighbor_4,FUB_DTXSID_neighbor_5,FUB_Exp_neighbor_1,FUB_Exp_neighbor_2,FUB_Exp_neighbor_3,FUB_Exp_neighbor_4,FUB_Exp_neighbor_5,FUB_pred_neighbor_1,FUB_pred_neighbor_2,FUB_pred_neighbor_3,FUB_pred_neighbor_4,FUB_pred_neighbor_5,XLogP,CrippenLogP,nBase,ALogP,AATS2e,AATS1i,AATS4v,nAromBond,ATSC0m,nwHBa,nHBAcc,ATS5p,SpMax2_Bhv,AATS5p,piPC5,ETA_BetaP_ns,R_TpiPCTPC,nHBint3,naaN,ETA_Beta,nN,SpMax3_Bhv,ATSm5,nF8Ring
DTXSID8027113,NaN,0.72,[0.48:0.92],1,0.348,0.458,111-76-2,637-92-3,994-05-8,110-54-3,60-32-2,POAOYUHQDCAZBD-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,SLXKOJJOQWFEFD-UHFFFAOYSA-N,DTXSID1024097,DTXSID0025604,DTXSID8024521,DTXSID0021917,DTXSID0020070,0.83,0.76,0.81,0.19,0.92,0.71,0.72,0.74,0.38,0.93,0.957,1.0218,0,0.527700000000001,7.4146124,148.688017268841,91.4110287002606,0,920.651946999999,0,2,56.1508090486211,3.22496014560377,0.813779841284364,1.09861228866811,0,1,0,0,5,0,2.52598878858651,9.10656101267351,0
DTXSID40883334,NaN,0.87,[0.81:0.93],1,0.302,0.664,50-81-7|62624-30-0|,58001-44-8,6923-22-4,77337-76-9,145-73-3,KRGQEOSDQHTZMX-UHFFFAOYSA-N,HZZVJAQRINQKSD-UHFFFAOYSA-N,KRTSDMXIXPKRQR-UHFFFAOYSA-N,AFCGFAGUEYAMAO-UHFFFAOYSA-N,GXEKYRXVRROBEV-UHFFFAOYSA-N,DTXSID5020106| DTXSID7048112,DTXSID2022830,DTXSID9034816,DTXSID3044259,DTXSID7024081,0.79,0.88,0.9,0.97,0.87,0.66,0.84,0.82,0.86,0.8,-2.247,-1.01461,0,-1.395,8.61003858064516,153.03011884956,146.887101365462,0,907.810810285714,3,7,26.894074188245,3.13113326149083,0.726866869952567,3.2188758248682,0.34615,1.42857142857143,3,0,12.25,0,2.93966920881579,24.0829798677546,0
DTXSID1027764,NaN,0.14,[0.01:0.33],1,0.416,0.516,104-67-6,111-82-0,2687-96-9,7378-99-6,99-66-1,PHXATPHONSXBIL-UHFFFAOYSA-N,UQDUPQYQJKYHQI-UHFFFAOYSA-N,NJPQAIBZIHNJDO-UHFFFAOYSA-N,UQKAOOAFEFCDGT-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,DTXSID4034287,DTXSID5026889,DTXSID4042206,DTXSID2036299,DTXSID6023733,0.03,0.04,0.01,0.56,0.15,0.05,0.04,0.02,0.13,0.26,4.088,3.44919,0,-2.3601,7.31146188888889,147.724505387829,107.285805526281,0,1189.87258292308,1,2,78.8773731862619,3.43993237572412,0.939016347455499,2.39789527279837,0.10714,1.12621359223301,0,0,9,1,3.23375182250837,10.498273910313,0
DTXSID30162685,NaN,0.07,[0.03:0.12],1,0.406,0.725,104-67-6,99-66-1,111-82-0,26530-20-1,2212-67-1,PHXATPHONSXBIL-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,UQDUPQYQJKYHQI-UHFFFAOYSA-N,JPMIIZHYYWMHDT-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,DTXSID4034287,DTXSID6023733,DTXSID5026889,DTXSID1025805,DTXSID6024206,0.03,0.15,0.04,0.03,0.1,0.05,0.26,0.04,0.04,0.11,3.79,3.14778,0,-0.681899999999999,7.35333038461539,146.072532739843,111.03199707347,0,1006.67491386667,3,2,53.9309364803761,3.41278259479136,0.946156780357475,2.30258509299405,0.20833,1.29487179487179,0,0,8.5,0,3.16640785674,8.66418395426513,0
DTXSID10162668,NaN,0.18,[0.04:0.32],1,0.385,0.572,140-10-3,98-86-2,7400-08-0,91-64-5,2634-33-5,WBYWAXJHAXSJNI-UHFFFAOYSA-N,KWOLFJPFCHCOCG-UHFFFAOYSA-N,NGSWKAQJJWESNS-UHFFFAOYSA-N,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,DMSMPAJRVJJAGA-UHFFFAOYSA-N,DTXSID5022489,DTXSID6021828,DTXSID6064660,DTXSID7020348,DTXSID5032523,0.05,0.33,0.35,0.19,0,0.25,0.18,0.17,0.12,0.25,1.622,1.82709,0,1.4488,7.50833971428572,140.556038524739,172.58201117518,6,587.0027025,8,2,23.755878290792,3.2777370850675,0.989828262116333,4.73674654377681,0.95455,5.09095982142857,0,0,16.5,1,2.84672446548559,8.99654782062602,0
DTXSID80273997,NaN,0.12,[0.01:0.25],1,0.346,0.57,1972-08-3,19356-17-3,50-14-6,67-97-0,67-96-9,CYQFCXCEBYINGO-UHFFFAOYSA-N,JWUBBDSIWDLEOM-UHFFFAOYSA-N,MECHNRXZTMCUDQ-UHFFFAOYSA-N,QYSXJUFSXHHAJI-UHFFFAOYSA-N,ILYCWAKSDCYMBB-UHFFFAOYSA-N,DTXSID6021327,DTXSID0022721,DTXSID5020233,DTXSID6026294,DTXSID5022938,0.04,0.2,0.01,0.35,0.01,0.02,0.08,0.15,0.03,0.19,8.099,7.28388000000001,0,3.4134,7.32775615267177,144.566379896358,131.909107087037,6,2237.54443508572,7,2,232.343540685545,3.57769194641486,1.13338312529534,5.29862981773008,0.28571,3.16232976653697,0,0,23,0,3.48684731193861,45.9851037255908,0
DTXSID8027400,NaN,0.86,[0.74:0.98],0,0.248,0.561,111-46-6,994-05-8,111-76-2,23155-02-4,112-49-2,MTHSVFCYNBDYFN-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,POAOYUHQDCAZBD-UHFFFAOYSA-N,YMDXZJFXQJVXBF-UHFFFAOYSA-N,YFNKIDBQEZZDLK-UHFFFAOYSA-N,DTXSID8020462,DTXSID8024521,DTXSID1024097,DTXSID4048480,DTXSID8026224,0.97,0.81,0.83,1,0.66,0.89,0.74,0.71,0.91,0.9,0.368,0.5993,0,0.9751,8.48464618181818,151.806573638674,123.386029517326,0,779.6402808,0,3,32.048346010923,2.72208780854479,0.712185466909399,0,0,1,0,0,5,0,2.72208780854479,3,0
DTXSID2034673,0.01,0.01,[0.01:0.01],1,1,0.99,144550-36-7,865305-30-2,548792-80-9,871700-17-3,CHEMBL2018954,VWGAYSCWLXQJBQ-UHFFFAOYSA-N,AATPYXMXFBBKFO-UHFFFAOYSA-N,TZYSLHTWOJFPSJ-UHFFFAOYSA-N,VSXHSALRSGPGNL-UHFFFAOYSA-N,RNYPICBYZMHNQT-UHFFFAOYSA-N,DTXSID2034673,DTXSID90580447,?,?,?,0.01,0.05,0,0.01,0,0.04,0.09,0.09,0.02,0.08,2.388,2.19539,0,1.708,8.52851897058825,150.170795760248,231.418080069833,12,15407.3923639399,11,10,128.433262231698,3.62337838856662,1.52896740752022,5.74420438915512,0.69444,4.55398220486111,0,3,37,5,3.50165484295131,100.158869585894,0
DTXSID9021269,NaN,1,[0.99:1],1,0.998,0.911,554-13-2,811-97-2,306-83-2,144-62-7,67-66-3,BVKZGUZCCUSVTD-UHFFFAOYSA-N,LVGUZGTVOIAKKC-UHFFFAOYSA-N,OHMHBGPWCHTMQE-UHFFFAOYSA-N,MUBZPKHOEPUJKR-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,DTXSID1023784,DTXSID1021324,DTXSID7020712,DTXSID0025816,DTXSID1020306,1,0.86,0.54,1,0.57,0.68,0.63,0.63,0.83,0.47,-0.23,-0.17961,0,0.1623,10.8580824,166.07970772746,31.0837444309303,0,273.037489333333,1,3,0,1.51718970980931,0,0,0.375,1.3,0,0,3.75,0,1.2469482904074,0,0
DTXSID5024051,NaN,0.28,[0.02:0.54],1,0.339,0.427,99-66-1,1119-40-0,2212-67-1,759-94-4,113-18-8,NIJJYAXOARWZEE-UHFFFAOYSA-N,XTDYIOOONNVFMA-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,GUVLYNGULCJVDO-UHFFFAOYSA-N,ZEHYJZXQEQOSON-UHFFFAOYSA-N,DTXSID6023733,DTXSID3025122,DTXSID6024206,DTXSID1024091,DTXSID2023010,0.15,0.7,0.1,0,0.46,0.26,0.94,0.11,0.04,0.46,1.552,2.29769,0,-0.2208,7.84687592,146.794647184437,145.077438687779,0,1594.89315298719,0,3,55.609861153094,3.28034124149619,0.926831019218234,1.6094379124341,0.13636,1.15151515151515,0,0,7.75,0,3.13664245748055,15.6567358170605,0
DTXSID0025816,1,1,[1:1],1,1,0.946,144-62-7,4428-95-9,115-20-8,554-13-2,5694-00-8,MUBZPKHOEPUJKR-UHFFFAOYSA-N,ZJAOAACCNHFJAH-UHFFFAOYSA-N,KPWDGTGXUYRARH-UHFFFAOYSA-N,BVKZGUZCCUSVTD-UHFFFAOYSA-N,FMAZQSYXRGRESX-UHFFFAOYSA-N,DTXSID0025816,DTXSID0048478,DTXSID1021950,DTXSID1023784,DTXSID2031374,1,0.85,0.65,1,0.98,0.83,0.89,0.66,0.68,0.92,-0.688,-0.61051,0,-0.4796,10.134279,158.648031877471,82.0136306254668,0,301.1672295,2,4,0.444612904849,2.32121390938928,0.444612904849,0,0.5,1.52380952380952,4,0,6.5,0,1.37568451868336,0,0
DTXSID4034364,0.06,0.06,[0.06:0.06],1,1,0.988,144651-06-9,83055-99-6,74223-64-6,208465-21-8,173159-57-4,IOXAXYHXMLCCJJ-UHFFFAOYSA-N,XMQFTWRPUQYINF-UHFFFAOYSA-N,RSMUVYRMZCOLBH-UHFFFAOYSA-N,NIFKBBMCXCMCAO-UHFFFAOYSA-N,PXDNXJSDGQBLKS-UHFFFAOYSA-N,DTXSID4034364,DTXSID7024164,DTXSID6023864,DTXSID6034712,DTXSID7034753,0.06,0.01,0.09,0,0.06,0.03,0.04,0.02,0.05,0.03,1.459,2.03892,0,1.1655,8.250015075,148.096550370708,203.760275178642,12,2228.52965080435,12,10,123.653541233698,3.71487470024609,1.30161622351261,5.65948221575962,0.63393,4.18336897356143,0,2,36.5,4,3.52339689799526,64.0800394527917,0
DTXSID5046807,NaN,0.01,[0:0.02],0,0.199,0.717,65646-68-6,125533-88-2,153559-49-0,90729-43-4,82657-04-3,AKJHMTWEGVYYSE-UHFFFAOYSA-N,OUQPTBCOEKUHBH-UHFFFAOYSA-N,NAVMQTYZDKMPEU-UHFFFAOYSA-N,MJJALKDDGIKVBE-UHFFFAOYSA-N,OMFRMAHOUUJSGP-UHFFFAOYSA-N,DTXSID2032005,DTXSID7032006,DTXSID1040619,DTXSID6046472,DTXSID9020160,0,0,0.01,0.02,0,0.01,0.02,0,0.05,0.01,10.564,9.73548999999999,0,8.4896,7.26809718181819,142.871125115241,141.692912578034,0,3037.04041583674,22,2,334.597509781375,3.83936629579322,1.13808676796386,5.51745289646471,0.39286,5.52974504249292,0,0,38.5,0,3.72409937266606,60.6567358170605,0
DTXSID20162790,NaN,0.01,[0.01:0.01],1,0.341,0.775,144701-48-4,210101-16-9,231277-92-2,1292799-56-4,CHEMBL370492,RMMXLENWKUUMAY-UHFFFAOYSA-N,IKENVDNFQMCRTR-UHFFFAOYSA-N,BCFGMOOMADDAQU-UHFFFAOYSA-N,AZEXWHKOMMASPA-UHFFFAOYSA-N,XOLNOXKBNUFEQH-UHFFFAOYSA-N,DTXSID8023636,DTXSID80175220,DTXSID7046675,?,?,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,7.83,8.80838,0,6.8339,7.52234764227642,143.030762042835,203.086061925029,32,2104.75766265671,27,3,267.436302482132,3.99179033799533,1.5195244459212,6.93867844132314,0.86842,17.612234423879,0,2,57.25,5,3.91653207936853,66.991274797248,0
DTXSID9058311,NaN,0.14,[0:0.3],1,0.263,0.524,199119-58-9,100784-20-1,135990-29-3,126535-15-7,97780-06-8,AIMMSOZBPYFASU-UHFFFAOYSA-N,FMGZEUWROYGLAY-UHFFFAOYSA-N,AKTQJCBOGPBERP-UHFFFAOYSA-N,IMEVJVISCHQJRM-UHFFFAOYSA-N,ZINJLDJMHCUBIP-UHFFFAOYSA-N,DTXSID8040222,DTXSID9034650,DTXSID10159614,DTXSID2032502,DTXSID9034573,0,0.01,0.33,0.33,0.02,0.13,0.09,0.16,0.17,0.09,2.035,1.56027,2,2.7762,9.09295802702704,153.745147099832,228.16482101531,12,2249.1573203614,11,10,122.207835078094,3.67448870870585,1.30008335189462,5.92525796886971,0.60484,5.73581896551724,0,3,40.25,5,3.51018106203184,78.1767682592321,0
DTXSID8020624,NaN,0.85,[0.8:0.9],0,0.327,0.683,1634-04-4,78-93-3,994-05-8,637-92-3,872-50-4,BZLVMXJERCGZMT-UHFFFAOYSA-N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,DTXSID3020833,DTXSID3021516,DTXSID8024521,DTXSID0025604,DTXSID6020856,0.91,0.87,0.81,0.76,0.89,0.78,0.78,0.74,0.72,0.9,0.938,0.7627,0,1.4983,7.75559036842105,148.658659303153,93.2004644291856,0,1561.53277876923,1,1,2.667677429094,2.74931273466761,0.444612904849,0,0.25,1.23809523809524,0,0,4.75,1,2.40545458784129,0,0
DTXSID8037704,NaN,0.01,[0.01:0.01],1,0.998,0.985,181274-15-7,144651-06-9,93390-81-9,CHEMBL347164,83055-99-6,JTHMVYBOQLDDIY-UHFFFAOYSA-N,IOXAXYHXMLCCJJ-UHFFFAOYSA-N,XWLUWCNOOVRFPX-UHFFFAOYSA-N,RKUIBFNPIOWCFY-UHFFFAOYSA-N,XMQFTWRPUQYINF-UHFFFAOYSA-N,DTXSID9034864,DTXSID4034364,DTXSID9044299,?,DTXSID7024164,0.01,0.06,0.05,0.06,0.01,0.05,0.03,0.07,0.07,0.04,1.979,1.25688,0,0.689599999999999,8.4009304871795,150.467865260122,197.191303737405,11,2259.66383444444,10,11,119.207560143698,3.58622542395949,1.3546313652693,5.46937783799202,0.52778,3.43886088709677,0,0,32.25,4,3.44681076549075,65.8841785833062,0
DTXSID3073260,NaN,0.84,[0.62:1],1,0.314,0.446,7554-65-6,60-56-0,2835-95-2,95-83-0,108-46-3,RIKMMFOAQPJVMX-UHFFFAOYSA-N,IVAWMVACECMAGC-UHFFFAOYSA-N,DBFYESDCPWWCHN-UHFFFAOYSA-N,BXIXXXYDDJVHDL-UHFFFAOYSA-N,GHMLBKRAJCXXBS-UHFFFAOYSA-N,DTXSID3040649,DTXSID4020820,DTXSID9024489,DTXSID5020283,DTXSID2021238,1,0.9,0.6,0.37,0.74,0.72,0.9,0.52,0.42,0.42,0.973,0.41572,0,0.4744,7.65637705263158,156.849471042567,79.9097153565155,5,413.762029666667,3,1,2.667677429094,2.7032753107025,0.444612904849,2.4091948280523,0.83333,2.6375,0,1,8.5,2,2.02237423408202,0,0
DTXSID1075434,NaN,0.41,[0.28:0.54],1,0.286,0.545,66-81-9,78-44-4,119515-38-7,62571-86-2,57-43-2,YPHMISFOHDHNIV-UHFFFAOYSA-N,OFZCIYFFPZCNJE-UHFFFAOYSA-N,QLHULAHOXSSASE-UHFFFAOYSA-N,FAKRSMQSSFJEIM-UHFFFAOYSA-N,VIROVYVQCGLCII-UHFFFAOYSA-N,DTXSID6024882,DTXSID8024733,DTXSID0034227,DTXSID1037197,DTXSID9020081,0.63,0.42,0.28,0.27,0.4,0.38,0.6,0.43,0.45,0.55,0.264,0.7556,0,0.255600000000001,7.96560791666667,148.130407023154,97.6668685727593,0,1837.4234764898,0,6,122.688385691886,3.56313261252001,1.17969601626813,4.04305126783455,0,1,0,0,13.5,0,3.435703420988,32.1957522843276,0
DTXSID6051728,NaN,0.01,[0:0.02],1,0.191,0.708,125533-88-2,153559-49-0,82186-77-4,90729-43-4,82657-04-3,OUQPTBCOEKUHBH-UHFFFAOYSA-N,NAVMQTYZDKMPEU-UHFFFAOYSA-N,DYLGFOYVTXJFJP-UHFFFAOYSA-N,MJJALKDDGIKVBE-UHFFFAOYSA-N,OMFRMAHOUUJSGP-UHFFFAOYSA-N,DTXSID7032006,DTXSID1040619,DTXSID3046663,DTXSID6046472,DTXSID9020160,0,0.01,0.01,0.02,0,0.02,0,0.09,0.05,0.01,11.264,9.78484,0,9.6534,7.36018114814816,143.503747314277,142.476232465372,12,3350.1725501786,12,1,371.069776805847,3.90827829379714,1.43825494885987,5.96132745268774,0.36111,3.79855626850938,0,0,33,0,3.49228577373982,83.6083725710371,0
DTXSID4034528,0.01,0.01,[0.01:0.01],1,1,1,145701-21-9,CHEMBL429682,98967-40-9,CHEMBL1683029,CHEMBL1683028,QNXAVFXEJCPCJO-UHFFFAOYSA-N,GOFYUEAKHHJNFS-UHFFFAOYSA-N,RXCPQSJAVKGONC-UHFFFAOYSA-N,SAIABKPUJGAQBR-UHFFFAOYSA-N,FHEAXJUHMRSPKJ-UHFFFAOYSA-N,DTXSID4034528,?,DTXSID4032615,?,?,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.06,0.03,0.03,2.679,4.69406,0,3.7312,8.60147859016394,150.856969390146,257.331450339067,16,2822.11412974046,11,6,102.867839235698,3.81289052351612,1.68635802025734,6.12221864912884,0.79,8.59889587177122,2,3,37,5,3.56927367327691,80.385919470265,0
DTXSID7044340,NaN,0.05,[0.01:0.11],1,0.343,0.683,98967-40-9,145701-21-9,27589-33-9,219714-96-2,443797-96-4,RXCPQSJAVKGONC-UHFFFAOYSA-N,QNXAVFXEJCPCJO-UHFFFAOYSA-N,HMEDEBAJARCKCT-UHFFFAOYSA-N,SYJGKVOENHZYMQ-UHFFFAOYSA-N,KDKUVYLMPJIGKA-UHFFFAOYSA-N,DTXSID4032615,DTXSID4034528,DTXSID7046910,DTXSID0034803,DTXSID40416207,0.02,0.01,0.04,0.01,0.19,0.06,0.01,0.04,0.01,0.05,0.965,3.27536,0,2.6614,8.85375763636364,154.382397571224,235.492529725131,16,1564.95551255939,11,6,81.301979511698,3.79847376198874,1.4782178093036,6.11354389593517,0.82292,8.74422905886158,2,3,36.5,5,3.56491397361964,60.9993823407302,0
DTXSID60890464,NaN,0.02,[0:0.04],0,0.16,0.69,145040-37-5,84625-61-6,171228-49-2,1256152-35-8,3599-32-4,GHOSNRCGJFBJIB-UHFFFAOYSA-N,VHVPQPYKVGDNFY-UHFFFAOYSA-N,RAGOYPUPXAKGKH-UHFFFAOYSA-N,DNVFTXQYIYFQBW-UHFFFAOYSA-N,BDBMLMBYCXNVMC-UHFFFAOYSA-O,DTXSID5020239,DTXSID3023180,DTXSID6049066,?,DTXSID2023145,0.01,0,0.02,0.02,0.05,0.01,0.04,0.04,0.06,0.02,10.11,13.17975,0,3.525,7.88481641142857,147.257346421288,174.407407309252,29,5315.8441685,25,15,297.6075493113,3.91899867994724,1.30529626890921,6.73481458399393,0.70536,11.4109791346959,0,3,75,9,3.78568845713995,109.937284587203,0
DTXSID7024081,0.87,0.87,[0.87:0.87],1,1,0.972,145-73-3,68373-14-8,115-67-3,57-44-3,111-21-7,GXEKYRXVRROBEV-UHFFFAOYSA-N,FKENQMMABCRJMK-UHFFFAOYSA-N,VQASKUSHBVDKGU-UHFFFAOYSA-N,FTOAOBMCPZCFFF-UHFFFAOYSA-N,OVOUKWFJRHALDD-UHFFFAOYSA-N,DTXSID7024081,DTXSID1023605,DTXSID8023420,DTXSID5022643,DTXSID3026223,0.87,0.62,1,0.9,0.82,0.8,0.78,0.85,0.74,0.84,-0.79,0.18309,0,-1.5999,8.10337964444445,147.073489762729,149.842445832728,0,937.302196956522,2,5,30.109274142792,3.12163449727166,0.7527318535698,4.06044301054642,0.23077,1.27710843373494,0,0,11.5,0,3.03474001599674,25.0829798677546,0
DTXSID9047251,0.08,0.08,[0.08:0.08],1,1,0.982,145742-28-5,69-23-8,117-89-5,2709-56-0,749-13-3,ZIWFCOIGUNPHPM-UHFFFAOYSA-N,PLDUPXSUYLZYBN-UHFFFAOYSA-N,ZEWQUBUPAILYHI-UHFFFAOYSA-N,NJMYODHXAKYRHW-UHFFFAOYSA-N,GPMXUUPHFNMNDH-UHFFFAOYSA-N,DTXSID9047251,DTXSID2023068,DTXSID1046928,DTXSID3058749,DTXSID4023703,0.08,0.03,0.01,0.05,0.08,0.03,0.04,0.04,0.11,0.26,4.586,4.55239,2,4.0849,8.11881365217391,149.033051067375,165.384829745447,12,2001.54419666261,12,2,165.27917367947,3.8045907184868,1.172192721131,5.48945412172716,0.48148,3.21785968660969,2,0,30.25,2,3.519805902247,44.3699036630588,0
DTXSID50624098,NaN,0.04,[0:0.09],1,0.269,0.678,55335-06-3,101-05-3,42509-80-8,1918-02-1,56-38-2,REEQLXCGVXDJSQ-UHFFFAOYSA-N,IMHBYKMAHXWHRP-UHFFFAOYSA-N,XRHGWAGWAHHFLF-UHFFFAOYSA-N,NQQVFXUMIDALNH-UHFFFAOYSA-N,LCCNCVORNKJIRZ-UHFFFAOYSA-N,DTXSID0032497,DTXSID9020089,DTXSID7034676,DTXSID1021160,DTXSID7021100,0.02,0,0.07,0.12,0,0.12,0.11,0.08,0.17,0.02,2.59,4.01978,0,2.0829,8.26885916666667,150.842342722468,241.390762251652,6,2391.27747381818,4,2,35.91927937,3.32942250184886,1.71044187476191,4.88893835911874,0.7,3.84963768115942,0,2,20.25,3,2.92366780830446,62.4690375907552,0
DTXSID8027402,NaN,0.36,[0.12:0.6],1,0.501,0.489,131-11-3,50-78-2,4376-18-5,120-47-8,94-74-6,NIQCNGHVCWTJSM-UHFFFAOYSA-N,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,FNJSWIPFHMKRAT-UHFFFAOYSA-N,NUVBSKCKDOMJSU-UHFFFAOYSA-N,WHKUVVPPKQRRBV-UHFFFAOYSA-N,DTXSID3022455,DTXSID5020108,DTXSID9040001,DTXSID9022528,DTXSID4024195,0.66,0.43,0.37,0.11,0.02,0.27,0.42,0.39,0.12,0.06,1.894,1.22819,0,1.5594,8.19484231578947,144.401679014125,181.925813348805,6,905.498745833334,8,4,44.497802428849,3.21844540699595,1.2713657836814,4.86609110163633,0.64286,4.19957386363636,0,0,17.5,0,2.9973563045984,17.6567358170605,0
DTXSID1024831,NaN,0.75,[0.62:0.88],1,0.361,0.562,59-67-6,51037-30-0,150-13-0,99-50-3,99-96-7,PVNIIMVLHYAWGP-UHFFFAOYSA-N,DJQOOSBJCLSSEY-UHFFFAOYSA-N,ALYNCZNDIQEVRV-UHFFFAOYSA-N,YQUVCSBJEUQKSH-UHFFFAOYSA-N,FJKROLUGYXJWQN-UHFFFAOYSA-N,DTXSID1020932,DTXSID2046202,DTXSID6024466,DTXSID4021212,DTXSID3026647,0.62,0.98,0.77,0.79,0.65,0.56,0.84,0.42,0.46,0.34,-1.692,0.74819,0,0.6394,8.132707,147.546396949125,160.175394599398,6,496.202931214286,6,3,9.047610683698,3.03863425270792,0.822510062154364,4.34299340394467,0.83333,3.9325,0,1,13,1,2.53924362227928,6.32836790853026,0
DTXSID1027768,NaN,0.78,[0.6:0.96],0,0.231,0.476,5694-00-8,6080-56-4,106-99-0,78-93-3,110-00-9,FMAZQSYXRGRESX-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-N,KAKZBPTYRLMSJV-UHFFFAOYSA-N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,YLQBMQCUIZJEEH-UHFFFAOYSA-N,DTXSID2031374,DTXSID3031521,DTXSID3020203,DTXSID3021516,DTXSID6020646,0.98,0.88,0.5,0.87,0.62,0.92,0.73,0.77,0.78,0.81,0.212,0.41708,0,0.361,8.3266624,150.603411105606,78.9791472172193,0,371.78418,3,2,0.889225809698,2.52186735535231,0.444612904849,0,0.6,1.6,0,0,5.5,0,1.37930346196176,0,0
DTXSID7040609,NaN,0.82,[0.51:1],1,0.267,0.3,77182-82-2,60-32-2,20537-88-6,60643-86-9,616-91-1|7218-04-04|,IAJOBQBIJHVGMQ-UHFFFAOYSA-N,SLXKOJJOQWFEFD-UHFFFAOYSA-N,JKOQGQFVAUAYPM-UHFFFAOYSA-N,PJDFLNIOAUIZSL-UHFFFAOYSA-N,PWKSKIMOESPYIA-UHFFFAOYSA-N,DTXSID1024120,DTXSID0020070,DTXSID8022585,DTXSID4041153,DTXSID5020021| DTXSID8048105,0.99,0.92,0.96,1,0.17,0.97,0.93,0.95,0.86,0.84,-2.108,0.65498,1,-1.3209,7.743873375,151.358139198734,117.426244331196,0,5752.3935768,1,3,29.631973381886,3.12893459786802,1.02179218558228,1.79175946922805,0.16667,1.17777777777778,3,0,6.75,1,2.65199909718981,17.904810151568,0
DTXSID1047075,NaN,0.58,[0.32:0.84],1,0.326,0.411,5638-76-6,120-71-8,536-33-4,99-07-0,156-43-4,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,WXWCDTXEKCVRRO-UHFFFAOYSA-N,AEOCXXJPGCBFJA-UHFFFAOYSA-N,MESJRHHDBDCQTH-UHFFFAOYSA-N,IMPPGHMHELILKG-UHFFFAOYSA-N,DTXSID3022665,DTXSID1020350,DTXSID0020577,DTXSID0025101,DTXSID0025864,0.97,0.4,0.7,0.24,0.49,0.73,0.32,0.5,0.28,0.41,0.463,1.48046,0,0.7692,7.46934350000001,148.412134868368,136.985966445289,6,626.835624947369,4,2,25.940963818188,3.07576841363857,0.89451599373062,4.42708962345139,0.66667,3.49399038461538,0,2,11.5,2,2.74862919726106,4,0
DTXSID2034207,NaN,0.21,[0:0.44],1,0.306,0.431,71963-77-4,1134-23-2,126-73-8,53-39-4,98886-44-3,SXYIRMFQILZOAM-UHFFFAOYSA-N,DFCAFRGABIXSDS-UHFFFAOYSA-N,STCOOQWBFONSKY-UHFFFAOYSA-N,QSLJIVKCVHQPLV-UHFFFAOYSA-N,DUFVKSUJRWYZQP-UHFFFAOYSA-N,DTXSID7040651,DTXSID6032356,DTXSID3021986,DTXSID8023399,DTXSID0034930,0.5,0,0.03,0.05,0.46,0.1,0.03,0.07,0.16,0.17,3.262,2.7048,0,0.930699999999999,7.86577225301206,141.688071073536,135.981714163054,0,1574.52431576744,0,5,108.687423318188,3.58585183211862,1.15624918423604,3.85014760171006,0,1,0,0,12.5,0,3.08528884527942,33.3476186755116,0
