MoleculeID,BioDeg_exp,BioDeg_LogHalfLife_pred,BioDeg_predRange,AD_BioDeg,AD_index_BioDeg,Conf_index_BioDeg,BioDeg_CAS_neighbor_1,BioDeg_CAS_neighbor_2,BioDeg_CAS_neighbor_3,BioDeg_CAS_neighbor_4,BioDeg_CAS_neighbor_5,BioDeg_InChiKey_neighbor_1,BioDeg_InChiKey_neighbor_2,BioDeg_InChiKey_neighbor_3,BioDeg_InChiKey_neighbor_4,BioDeg_InChiKey_neighbor_5,BioDeg_DTXSID_neighbor_1,BioDeg_DTXSID_neighbor_2,BioDeg_DTXSID_neighbor_3,BioDeg_DTXSID_neighbor_4,BioDeg_DTXSID_neighbor_5,BioDeg_LogHalfLife_Exp_neighbor_1,BioDeg_LogHalfLife_Exp_neighbor_2,BioDeg_LogHalfLife_Exp_neighbor_3,BioDeg_LogHalfLife_Exp_neighbor_4,BioDeg_LogHalfLife_Exp_neighbor_5,BioDeg_LogHalfLife_pred_neighbor_1,BioDeg_LogHalfLife_pred_neighbor_2,BioDeg_LogHalfLife_pred_neighbor_3,BioDeg_LogHalfLife_pred_neighbor_4,BioDeg_LogHalfLife_pred_neighbor_5,BCUTp_1l,IC2,nF6Ring,nT6Ring,ATSC1p,VP_6
DTXSID6020147,NaN,0.6,[0.32:0.88],1,0.546,0.653,874-35-1|,933-98-2|,934-74-7|,538-93-2|,934-80-5|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,QUBBAXISAHIDNM-UHFFFAOYSA-N,LMAUULKNZLEMGN-UHFFFAOYSA-N,KXUHSQYYJYAXGZ-UHFFFAOYSA-N,SBUYFICWQNHBCM-UHFFFAOYSA-N,DTXSID5061245|,DTXSID00865479|,DTXSID1061316|,DTXSID6027181|,DTXSID6061317|,0.3,0.78,0.3,1,0.7,0.44,0.53,0.7,0.64,0.55,5.73383491916258,3.09306920777189,0,1,0.357059161536862,0.157449155712832
DTXSID10872811,NaN,0.69,[0.48:0.93],0,0.204,0.559,1074-17-5|,21964-49-8|,620-14-4|,103-65-1|,2213-23-2|,YQZBFMJOASEONC-UHFFFAOYSA-N,XMRSTLBCBDIKFI-UHFFFAOYSA-N,ZLCSFXXPPANWQY-UHFFFAOYSA-N,ODLMAHJVESYWTB-UHFFFAOYSA-N,AUKVIBNBLXQNIZ-UHFFFAOYSA-N,DTXSID4061466|,DTXSID80176373|,DTXSID6050386|,DTXSID3042219|,DTXSID10862873|,0.48,1.11,0.48,0.6,0.78,0.57,0.59,0.58,0.61,0.52,3.53133032877235,4.57355726227519,0,1,-1.0715575741614,0.595486268236877
DTXSID7024586,NaN,0.93,[0.64:1.22],1,0.681,0.682,496-11-7|,95-15-8|,119-64-2|,95-13-6|,571-58-4|,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,FCEHBMOGCRZNNI-UHFFFAOYSA-N,CXWXQJXEFPUFDZ-UHFFFAOYSA-N,YBYIRNPNPLQARY-UHFFFAOYSA-N,APQSQLNWAIULLK-UHFFFAOYSA-N,DTXSID4052132|,DTXSID2052736|,DTXSID1026118|,DTXSID8042052|,DTXSID8035423|,0.78,1.4,0.9,0.48,1.18,1.17,1.25,1.35,0.65,1.01,6.97117847908746,2.95021206491475,0,1,0.302167368985844,0.385577596189314
DTXSID9032535,NaN,0.52,[0.48:0.58],0,0.373,0.739,1074-17-5|,620-14-4|,874-41-9|,611-14-3|,1758-88-9|,YQZBFMJOASEONC-UHFFFAOYSA-N,ZLCSFXXPPANWQY-UHFFFAOYSA-N,MEMBJMDZWKVOTB-UHFFFAOYSA-N,HYFLWBNQFMXCPA-UHFFFAOYSA-N,AXIUBBVSOWPLDA-UHFFFAOYSA-N,DTXSID4061466|,DTXSID6050386|,DTXSID0061246|,DTXSID2050403|,DTXSID0061951|,0.48,0.48,0.6,0.6,0.48,0.57,0.58,0.54,0.54,0.59,4.67083609174006,4.04305769406425,0,1,-0.160884770469415,0.823014391153055
DTXSID7026572,NaN,1.09,[0.64:1.54],1,0.465,0.562,571-58-4|,83-32-9|,824-22-6|,95-15-8|,90-12-0|1321-94-4,APQSQLNWAIULLK-UHFFFAOYSA-N,CWRYPZZKDGJXCA-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,FCEHBMOGCRZNNI-UHFFFAOYSA-N,QPUYECUOLPXSFR-UHFFFAOYSA-N,DTXSID8035423|,DTXSID3021774|,DTXSID7073931|,DTXSID2052736|,DTXSID9020877|DTXSID3025625,1.18,1.59,0.3,1.4,0.96,1.01,1.38,0.49,1.25,0.6,6.94770101892598,3.29645642563984,0,1,0.3923564806188,1.29510258445744
DTXSID5020360,NaN,1.87,[1.48:2.26],1,0.421,0.522,238-84-6|,30232-26-9|,832-69-9|,779-02-2|,2294-82-8|,HKMTVMBEALTRRR-UHFFFAOYSA-N,RPXNJRYZAWDANB-UHFFFAOYSA-N,DOWJXOHBNXRUOD-UHFFFAOYSA-N,CPGPAVAKSZHMBP-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,DTXSID3075204|,DTXSID90184328|,DTXSID6025648|,DTXSID3061134|,DTXSID10872977|,2.15,1.92,1.36,2.42,1.46,2.08,1.52,1.92,1.55,1.19,7.00997880798683,3.46941931781188,0,2,0.604082515695772,1.84088191695693
DTXSID2036112,NaN,0.76,[0.55:0.97],0,0.284,0.593,21964-49-8|,592-27-8|,2216-33-3|,3221-61-2|,2213-23-2|,XMRSTLBCBDIKFI-UHFFFAOYSA-N,JVSWJIKNEAIKJW-UHFFFAOYSA-N,SEEOMASXHIJCDV-UHFFFAOYSA-N,ZUBZATZOEPUUQF-UHFFFAOYSA-N,AUKVIBNBLXQNIZ-UHFFFAOYSA-N,DTXSID80176373|,DTXSID2060460|,DTXSID30862875|,DTXSID30863125|,DTXSID10862873|,1.11,0.48,0.7,0.7,0.78,0.59,0.61,0.56,0.56,0.52,4.19438581925427,3.66640963712825,0,0,-0.827721773731317,1.36656748727999
DTXSID7037505,NaN,2.15,[1.56:2.74],0,0.084,0.314,2825-82-3|,207-08-9|,132-65-0|,238-84-6|,2294-82-8|,LPSXSORODABQKT-UHFFFAOYSA-N,HAXBIWFMXWRORI-UHFFFAOYSA-N,IYYZUPMFVPLQIF-UHFFFAOYSA-N,HKMTVMBEALTRRR-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,DTXSID2029244|,DTXSID0023909|,DTXSID0047741|,DTXSID3075204|,DTXSID10872977|,3,2.55,1.56,2.15,1.46,1.87,2.19,1.81,2.08,1.19,5.26753915611662,3.12678648886128,0,0,5.14040068258926,2.11401547848468
DTXSID3021807,0.78,0.78,[0.75:0.81],1,1,0.971,95-47-6|,95-63-6|,526-73-8|,108-38-3|,583-57-3|,CTQNGGLPUBDAKN-UHFFFAOYSA-N,GWHJZXXIDMPWGX-UHFFFAOYSA-N,FYGHSUNMUKGBRK-UHFFFAOYSA-N,IVSZLXZYQVIEFR-UHFFFAOYSA-N,KVZJLSYJROEPSQ-UHFFFAOYSA-N,DTXSID3021807|,DTXSID6021402|,DTXSID8047769|,DTXSID6026298|,DTXSID50858730|,0.78,0.6,0.6,1,1.26,0.73,0.69,0.81,0.82,0.82,6.07651743780316,2.41938194564637,0,1,3.71924713249427e-15,0.111111111111111
DTXSID8021808,NaN,0.72,[0.6:0.85],0,0.465,0.72,103-65-1|,622-96-8|,100-41-4|,934-80-5|,141-93-5|,ODLMAHJVESYWTB-UHFFFAOYSA-N,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,SBUYFICWQNHBCM-UHFFFAOYSA-N,AFZZYIJIWUTJFO-UHFFFAOYSA-N,DTXSID3042219|,DTXSID9029194|,DTXSID3020596|,DTXSID6061317|,DTXSID1022003|,0.6,0.6,0.9,0.7,0.85,0.61,0.62,0.63,0.55,0.66,4.90855858055534,3.07781953111478,0,1,0.388302838000002,0.0804007553055532
DTXSID8023977,NaN,1.07,[0.91:1.23],1,0.702,0.754,98-82-8|,583-57-3|,538-93-2|,108-38-3|,95-47-6|,RWGFKTVRMDUZSP-UHFFFAOYSA-N,KVZJLSYJROEPSQ-UHFFFAOYSA-N,KXUHSQYYJYAXGZ-UHFFFAOYSA-N,IVSZLXZYQVIEFR-UHFFFAOYSA-N,CTQNGGLPUBDAKN-UHFFFAOYSA-N,DTXSID1021827|,DTXSID50858730|,DTXSID6027181|,DTXSID6026298|,DTXSID3021807|,1.18,1.26,1,1,0.78,0.89,0.82,0.64,0.82,0.73,6.1959460119456,2.78989809546429,0,1,2.94209101525666e-15,0.118549634390427
DTXSID6020430,NaN,0.7,[0.52:0.88],1,0.729,0.768,95-93-2|,488-23-3|,108-67-8|,527-53-7|,106-42-3|,SQNZJJAZBFDUTD-UHFFFAOYSA-N,UOHMMEJUHBCKEE-UHFFFAOYSA-N,AUHZEENZYGFFBQ-UHFFFAOYSA-N,BFIMMTCNYPIMRN-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,DTXSID1029124|,DTXSID4060072|,DTXSID6026797|,DTXSID6026119|,DTXSID2021868|,0.85,0.6,0.48,0.48,0.95,0.6,0.6,0.66,0.56,0.5,6.37066919196759,1.91829583405449,0,1,7.21644966006352e-16,0.125988157669742
DTXSID2021810,NaN,1.08,[0.66:1.5],0,0.436,0.566,91-57-6|,644-08-6|,874-35-1|,581-40-8|,28804-88-8|,QIMMUPPBPVKWKM-UHFFFAOYSA-N,ZZLCFHIKESPLTH-UHFFFAOYSA-N,RFXBCGVZEJEYGG-UHFFFAOYSA-N,WWGUMAYGTYQSGA-UHFFFAOYSA-N,QNLZIZAQLLYXTC-UHFFFAOYSA-N,DTXSID4020878|,DTXSID4047177|,DTXSID5061245|,DTXSID2060383|,DTXSID7025130|,1.15,1.58,0.3,1.18,1.18,1.32,1.18,0.44,1.15,1.18,5.89617966360111,2.8073549220576,0,1,0.648631988571428,0.0950690937898504
DTXSID1026164,NaN,0.58,[0.3:0.9],1,0.483,0.636,874-35-1|,2177-47-1|,824-22-6|,91-57-6|,933-98-2|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,YSAXEHWHSLANOM-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,QIMMUPPBPVKWKM-UHFFFAOYSA-N,QUBBAXISAHIDNM-UHFFFAOYSA-N,DTXSID5061245|,DTXSID00176173|,DTXSID7073931|,DTXSID4020878|,DTXSID00865479|,0.3,0.48,0.3,1.15,0.78,0.44,0.45,0.49,1.32,0.53,5.72155526462975,3.10188122347602,0,1,0.499967520000003,0.0876305705105348
DTXSID3025881,NaN,1.35,[1.18:1.52],0,0.327,0.637,644-08-6|,91-57-6|,95-15-8|,581-40-8|,2294-82-8|,ZZLCFHIKESPLTH-UHFFFAOYSA-N,QIMMUPPBPVKWKM-UHFFFAOYSA-N,FCEHBMOGCRZNNI-UHFFFAOYSA-N,WWGUMAYGTYQSGA-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,DTXSID4047177|,DTXSID4020878|,DTXSID2052736|,DTXSID2060383|,DTXSID10872977|,1.58,1.15,1.4,1.18,1.46,1.18,1.32,1.25,1.15,1.19,5.67403617837553,2.5,0,1,0.981205980000001,0.0641500299099584
DTXSID8024498,NaN,0.77,[0.37:1.17],0,0.318,0.546,874-35-1|,103-65-1|,2294-82-8|,622-96-8|,100-41-4|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,ODLMAHJVESYWTB-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,DTXSID5061245|,DTXSID3042219|,DTXSID10872977|,DTXSID9029194|,DTXSID3020596|,0.3,0.6,1.46,0.6,0.9,0.44,0.61,1.19,0.62,0.63,4.86668309911838,3.10689059560852,0,1,0.881867549866666,0.0569202147049769
DTXSID5021544,NaN,0.9,[0.6:1.25],0,0.425,0.589,100-41-4|,103-65-1|,141-93-5|,622-96-8|,644-08-6|,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ODLMAHJVESYWTB-UHFFFAOYSA-N,AFZZYIJIWUTJFO-UHFFFAOYSA-N,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,ZZLCFHIKESPLTH-UHFFFAOYSA-N,DTXSID3020596|,DTXSID3042219|,DTXSID1022003|,DTXSID9029194|,DTXSID4047177|,0.9,0.6,0.85,0.6,1.58,0.63,0.61,0.66,0.62,1.18,5.08318359404858,2.77736279506417,0,1,0.511963492923078,0.0878392785848689
DTXSID6021402,0.6,0.6,[0.6:0.62],1,1,0.963,95-63-6|,95-47-6|,108-38-3|,526-73-8|,108-87-2|,GWHJZXXIDMPWGX-UHFFFAOYSA-N,CTQNGGLPUBDAKN-UHFFFAOYSA-N,IVSZLXZYQVIEFR-UHFFFAOYSA-N,FYGHSUNMUKGBRK-UHFFFAOYSA-N,UAEPNZWRGJTJPN-UHFFFAOYSA-N,DTXSID6021402|,DTXSID3021807|,DTXSID6026298|,DTXSID8047769|,DTXSID0047749|,0.6,0.78,1,0.6,0.6,0.69,0.73,0.82,0.81,0.61,6.0039553436073,2.39045551719268,0,1,9.82547376793264e-15,0.186004233964073
DTXSID4024062,NaN,0.73,[0.6:0.86],0,0.463,0.719,103-65-1|,100-41-4|,622-96-8|,141-93-5|,934-80-5|,ODLMAHJVESYWTB-UHFFFAOYSA-N,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,AFZZYIJIWUTJFO-UHFFFAOYSA-N,SBUYFICWQNHBCM-UHFFFAOYSA-N,DTXSID3042219|,DTXSID3020596|,DTXSID9029194|,DTXSID1022003|,DTXSID6061317|,0.6,0.9,0.6,0.85,0.7,0.61,0.63,0.62,0.66,0.55,4.82996499078894,2.97084001310199,0,1,0.372822583368427,0.136375518823033
DTXSID8026305,NaN,0.52,[0.3:0.83],1,0.508,0.66,874-35-1|,824-22-6|,2177-47-1|,91-57-6|,767-60-2|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,YSAXEHWHSLANOM-UHFFFAOYSA-N,QIMMUPPBPVKWKM-UHFFFAOYSA-N,COOKKJGOGWACMY-UHFFFAOYSA-N,DTXSID5061245|,DTXSID7073931|,DTXSID00176173|,DTXSID4020878|,DTXSID40227496|,0.3,0.3,0.48,1.15,0.48,0.44,0.49,0.45,1.32,0.47,5.80014593389701,3.10869496956284,0,1,0.482155191000006,0.165669489309382
DTXSID1041508,NaN,0.55,[0.3:0.95],0,0.488,0.608,874-35-1|,2177-47-1|,824-22-6|,767-60-2|,2294-82-8|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,YSAXEHWHSLANOM-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,COOKKJGOGWACMY-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,DTXSID5061245|,DTXSID00176173|,DTXSID7073931|,DTXSID40227496|,DTXSID10872977|,0.3,0.48,0.3,0.48,1.46,0.44,0.45,0.49,0.47,1.19,5.84380406456354,3.41041725276052,0,1,0.601441401176475,0.177690331895398
DTXSID6029123,NaN,0.73,[0.3:1.21],0,0.354,0.52,874-35-1|,2294-82-8|,824-22-6|,2177-47-1|,91-57-6|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,YSAXEHWHSLANOM-UHFFFAOYSA-N,QIMMUPPBPVKWKM-UHFFFAOYSA-N,DTXSID5061245|,DTXSID10872977|,DTXSID7073931|,DTXSID00176173|,DTXSID4020878|,0.3,1.46,0.3,0.48,1.15,0.44,1.19,0.49,0.45,1.32,5.63248907617865,3.11583409216322,0,1,0.946663560000006,0.127724339204259
DTXSID4020876,NaN,0.49,[0.38:0.6],0,0.344,0.705,103-65-1|,874-35-1|,622-96-8|,1074-17-5|,620-14-4|,ODLMAHJVESYWTB-UHFFFAOYSA-N,RFXBCGVZEJEYGG-UHFFFAOYSA-N,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,YQZBFMJOASEONC-UHFFFAOYSA-N,ZLCSFXXPPANWQY-UHFFFAOYSA-N,DTXSID3042219|,DTXSID5061245|,DTXSID9029194|,DTXSID4061466|,DTXSID6050386|,0.6,0.3,0.6,0.48,0.48,0.61,0.44,0.62,0.57,0.58,4.78077161170255,3.17512313511346,0,1,0.744730009882356,0.109779570536161
DTXSID1032640,NaN,0.56,[0.48:0.68],0,0.251,0.658,874-41-9|,1758-88-9|,620-14-4|,1074-17-5|,933-98-2|,MEMBJMDZWKVOTB-UHFFFAOYSA-N,AXIUBBVSOWPLDA-UHFFFAOYSA-N,ZLCSFXXPPANWQY-UHFFFAOYSA-N,YQZBFMJOASEONC-UHFFFAOYSA-N,QUBBAXISAHIDNM-UHFFFAOYSA-N,DTXSID0061246|,DTXSID0061951|,DTXSID6050386|,DTXSID4061466|,DTXSID00865479|,0.6,0.48,0.48,0.48,0.78,0.54,0.59,0.58,0.57,0.53,6.00899004516397,3.67546911481502,0,3,-1.10648114368686,0.580626998172654
DTXSID5040702,NaN,0.81,[0.5:1.12],1,0.64,0.662,538-93-2|,98-82-8|,933-98-2|,934-74-7|,1758-88-9|,KXUHSQYYJYAXGZ-UHFFFAOYSA-N,RWGFKTVRMDUZSP-UHFFFAOYSA-N,QUBBAXISAHIDNM-UHFFFAOYSA-N,LMAUULKNZLEMGN-UHFFFAOYSA-N,AXIUBBVSOWPLDA-UHFFFAOYSA-N,DTXSID6027181|,DTXSID1021827|,DTXSID00865479|,DTXSID1061316|,DTXSID0061951|,1,1.18,0.78,0.3,0.48,0.64,0.89,0.53,0.7,0.59,6.20926880257113,3.00623892865339,0,1,3.94129173741931e-15,0.210792896121894
DTXSID0020286,NaN,0.56,[0.3:0.97],0,0.47,0.596,874-35-1|,2177-47-1|,824-22-6|,767-60-2|,2294-82-8|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,YSAXEHWHSLANOM-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,COOKKJGOGWACMY-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,DTXSID5061245|,DTXSID00176173|,DTXSID7073931|,DTXSID40227496|,DTXSID10872977|,0.3,0.48,0.3,0.48,1.46,0.44,0.45,0.49,0.47,1.19,5.73027540505606,3.29277019393699,0,1,0.601441401176475,0.157722009048744
DTXSID8024072,NaN,0.69,[0.45:0.93],1,0.478,0.652,141-93-5|,934-80-5|,934-74-7|,622-96-8|,538-93-2|,AFZZYIJIWUTJFO-UHFFFAOYSA-N,SBUYFICWQNHBCM-UHFFFAOYSA-N,LMAUULKNZLEMGN-UHFFFAOYSA-N,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,KXUHSQYYJYAXGZ-UHFFFAOYSA-N,DTXSID1022003|,DTXSID6061317|,DTXSID1061316|,DTXSID9029194|,DTXSID6027181|,0.85,0.7,0.3,0.6,1,0.66,0.55,0.7,0.62,0.64,5.60958329123981,2.95103070387275,0,2,-0.323165917660924,0.662008137451287
DTXSID7021815,NaN,1.12,[0.66:1.58],0,0.398,0.533,874-35-1|,91-57-6|,644-08-6|,2294-82-8|,28804-88-8|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,QIMMUPPBPVKWKM-UHFFFAOYSA-N,ZZLCFHIKESPLTH-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,QNLZIZAQLLYXTC-UHFFFAOYSA-N,DTXSID5061245|,DTXSID4020878|,DTXSID4047177|,DTXSID10872977|,DTXSID7025130|,0.3,1.15,1.58,1.46,1.18,0.44,1.32,1.18,1.19,1.18,5.77393233702441,2.84237099317711,0,1,0.771850272857145,0.164163959175273
DTXSID00889256,NaN,1.08,[0.78:1.41],0,0.344,0.54,1921-70-6|,3522-94-9|,2216-30-0|,68333-81-3|,1069-53-0|,XOJVVFBFDXDTEG-UHFFFAOYSA-N,HHOSMYBYIHNXNO-UHFFFAOYSA-N,HQZHQNKZOYIKQC-UHFFFAOYSA-N,DUPUVYJQZSLSJB-UHFFFAOYSA-N,ODGLTLJZCVNPBU-UHFFFAOYSA-N,DTXSID70870919|,DTXSID0073326|,DTXSID70862874|,DTXSID5029429|,DTXSID70870833|,1.62,1.26,0.78,0.78,0.9,1.03,1.18,0.62,0.78,1.53,6.61531274414063,2.98107601191461,0,0,-0.897613919488415,0.749754641409973
DTXSID5020287,NaN,0.4,[0.31:0.48],1,0.499,0.755,874-35-1|,2177-47-1|,824-22-6|,767-60-2|,95-13-6|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,YSAXEHWHSLANOM-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,COOKKJGOGWACMY-UHFFFAOYSA-N,YBYIRNPNPLQARY-UHFFFAOYSA-N,DTXSID5061245|,DTXSID00176173|,DTXSID7073931|,DTXSID40227496|,DTXSID8042052|,0.3,0.48,0.3,0.48,0.48,0.44,0.45,0.49,0.47,0.65,5.96604764920593,3.41041725276052,0,1,0.601441401176475,0.157722009048744
DTXSID4020402,NaN,0.6,[0.3:1.04],0,0.355,0.543,874-35-1|,2294-82-8|,824-22-6|,2177-47-1|,767-60-2|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,YSAXEHWHSLANOM-UHFFFAOYSA-N,COOKKJGOGWACMY-UHFFFAOYSA-N,DTXSID5061245|,DTXSID10872977|,DTXSID7073931|,DTXSID00176173|,DTXSID40227496|,0.3,1.46,0.3,0.48,0.48,0.44,1.19,0.49,0.45,0.47,5.62202225636654,3.22109725005796,0,1,0.946663560000006,0.117556966876913
DTXSID5020283,NaN,0.93,[0.41:1.45],0,0.306,0.484,2294-82-8|,95-15-8|,874-35-1|,824-22-6|,91-57-6|,QBBCCEYJCKGWIK-UHFFFAOYSA-N,FCEHBMOGCRZNNI-UHFFFAOYSA-N,RFXBCGVZEJEYGG-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,QIMMUPPBPVKWKM-UHFFFAOYSA-N,DTXSID10872977|,DTXSID2052736|,DTXSID5061245|,DTXSID7073931|,DTXSID4020878|,1.46,1.4,0.3,0.3,1.15,1.19,1.25,0.44,0.49,1.32,5.80192344968819,2.95281953111478,0,1,1.1968379775,0.137387264394053
DTXSID0058225,NaN,0.67,[0.3:1.08],0,0.208,0.507,2294-82-8|,1074-17-5|,620-14-4|,874-35-1|,874-41-9|,QBBCCEYJCKGWIK-UHFFFAOYSA-N,YQZBFMJOASEONC-UHFFFAOYSA-N,ZLCSFXXPPANWQY-UHFFFAOYSA-N,RFXBCGVZEJEYGG-UHFFFAOYSA-N,MEMBJMDZWKVOTB-UHFFFAOYSA-N,DTXSID10872977|,DTXSID4061466|,DTXSID6050386|,DTXSID5061245|,DTXSID0061246|,1.46,0.48,0.48,0.3,0.6,1.19,0.57,0.58,0.44,0.54,3.74827550091098,4.55514457852328,0,2,0.563379269440369,2.1722411137011
DTXSID80241994,NaN,0.71,[0.31:1.11],0,0.375,0.566,2294-82-8|,1074-17-5|,874-41-9|,874-35-1|,934-80-5|,QBBCCEYJCKGWIK-UHFFFAOYSA-N,YQZBFMJOASEONC-UHFFFAOYSA-N,MEMBJMDZWKVOTB-UHFFFAOYSA-N,RFXBCGVZEJEYGG-UHFFFAOYSA-N,SBUYFICWQNHBCM-UHFFFAOYSA-N,DTXSID10872977|,DTXSID4061466|,DTXSID0061246|,DTXSID5061245|,DTXSID6061317|,1.46,0.48,0.6,0.3,0.7,1.19,0.57,0.54,0.44,0.55,4.93832195847185,3.47320124934537,0,1,0.252823888768982,1.45869820963089
DTXSID8052643,NaN,0.91,[0.4:1.42],0,0.3,0.477,874-35-1|,2294-82-8|,103-65-1|,644-08-6|,622-96-8|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,ODLMAHJVESYWTB-UHFFFAOYSA-N,ZZLCFHIKESPLTH-UHFFFAOYSA-N,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,DTXSID5061245|,DTXSID10872977|,DTXSID3042219|,DTXSID4047177|,DTXSID9029194|,0.3,1.46,0.6,1.58,0.6,0.44,1.19,0.61,1.18,0.62,4.77524428418443,3.03914867190307,0,1,0.967555012,0.105920954183525
DTXSID2044472,NaN,0.62,[0.48:0.81],0,0.25,0.607,591-76-4|,592-27-8|,589-81-1|,3221-61-2|,589-34-4|,GXDHCNNESPLIKD-UHFFFAOYSA-N,JVSWJIKNEAIKJW-UHFFFAOYSA-N,LAIUFBWHERIJIH-UHFFFAOYSA-N,ZUBZATZOEPUUQF-UHFFFAOYSA-N,VLJXXKKOSFGPHI-UHFFFAOYSA-N,DTXSID5052256|,DTXSID2060460|,DTXSID90862250|,DTXSID30863125|,DTXSID3044334|,0.48,0.48,0.48,0.7,0.95,0.84,0.61,0.65,0.56,0.74,3.99746875,2.64643934467102,0,0,-1.62805304241224,0.0416666666666667
DTXSID7024320,NaN,0.77,[0.48:1.12],1,0.598,0.604,95-93-2|,488-23-3|,91-20-3|,527-53-7|,92-52-4|,SQNZJJAZBFDUTD-UHFFFAOYSA-N,UOHMMEJUHBCKEE-UHFFFAOYSA-N,UFWIBTONFRDIAS-UHFFFAOYSA-N,BFIMMTCNYPIMRN-UHFFFAOYSA-N,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,DTXSID1029124|,DTXSID4060072|,DTXSID8020913|,DTXSID6026119|,DTXSID4020161|,0.85,0.6,0.48,0.48,1.49,0.6,0.6,1.39,0.56,0.91,6.73767723385813,1.91829583405449,0,1,-1.21430643318376e-17,0.281770672624375
DTXSID4024359,NaN,0.94,[0.38:1.5],0,0.402,0.486,874-35-1|,2294-82-8|,91-57-6|,644-08-6|,824-22-6|,RFXBCGVZEJEYGG-UHFFFAOYSA-N,QBBCCEYJCKGWIK-UHFFFAOYSA-N,QIMMUPPBPVKWKM-UHFFFAOYSA-N,ZZLCFHIKESPLTH-UHFFFAOYSA-N,LNNSODHYZXCEJP-UHFFFAOYSA-N,DTXSID5061245|,DTXSID10872977|,DTXSID4020878|,DTXSID4047177|,DTXSID7073931|,0.3,1.46,1.15,1.58,0.3,0.44,1.19,1.32,1.18,0.49,5.44993302178336,3.02698683335929,0,1,0.714034827692308,0.225062921618624
DTXSID7041253,NaN,0.57,[0.48:0.68],0,0.333,0.673,591-76-4|,592-27-8|,3221-61-2|,589-81-1|,2216-33-3|,GXDHCNNESPLIKD-UHFFFAOYSA-N,JVSWJIKNEAIKJW-UHFFFAOYSA-N,ZUBZATZOEPUUQF-UHFFFAOYSA-N,LAIUFBWHERIJIH-UHFFFAOYSA-N,SEEOMASXHIJCDV-UHFFFAOYSA-N,DTXSID5052256|,DTXSID2060460|,DTXSID30863125|,DTXSID90862250|,DTXSID30862875|,0.48,0.48,0.7,0.48,0.7,0.84,0.61,0.56,0.65,0.56,4.1003125,2.64160416786859,0,1,-1.10888504533333,0.106013793914659
