MoleculeID,LogVP_exp,LogVP_pred,VP_predRange,AD_VP,AD_index_VP,Conf_index_VP,LogVP_CAS_neighbor_1,LogVP_CAS_neighbor_2,LogVP_CAS_neighbor_3,LogVP_CAS_neighbor_4,LogVP_CAS_neighbor_5,LogVP_InChiKey_neighbor_1,LogVP_InChiKey_neighbor_2,LogVP_InChiKey_neighbor_3,LogVP_InChiKey_neighbor_4,LogVP_InChiKey_neighbor_5,LogVP_DTXSID_neighbor_1,LogVP_DTXSID_neighbor_2,LogVP_DTXSID_neighbor_3,LogVP_DTXSID_neighbor_4,LogVP_DTXSID_neighbor_5,LogVP_Exp_neighbor_1,LogVP_Exp_neighbor_2,LogVP_Exp_neighbor_3,LogVP_Exp_neighbor_4,LogVP_Exp_neighbor_5,LogVP_pred_neighbor_1,LogVP_pred_neighbor_2,LogVP_pred_neighbor_3,LogVP_pred_neighbor_4,LogVP_pred_neighbor_5,MLFER_S,SHBd,TopoPSA,nHBDon_Lipinski,MLFER_L,MLFER_E,AATSC0v,nssO,MDEC_23,nHBAcc_Lipinski,piPC7,EE_Dt
DTXSID2047060,NaN,-1.39,[-2.91:0],1,0.762,0.563,101-48-4,2100-42-7,122-60-1,96-08-2,91-16-7,WNJSKZBEWNVKGU-UHFFFAOYSA-N,QMXZSRVFIWACJH-UHFFFAOYSA-N,FQYUMYWMJTYZTK-UHFFFAOYSA-N,YIEDFHHVUWKOEV-UHFFFAOYSA-N,ABDKAPXRBAPSQN-UHFFFAOYSA-N,DTXSID3047001,DTXSID3041403,DTXSID8021145,DTXSID9042097,DTXSID7047065,0,-4,-2,-2,-0,-2,-1,-2,-2,-2,0.861,0,18.46,0,4.59,0.7,50.575792677544,2,5.11154483397018,2,3.72569342723665,43.093243788652
DTXSID1026031,NaN,-4.33,[-7.46:-1.2],1,0.553,0.304,1646-87-3,7381-01-3,71119-22-7,70495-37-3,126-92-1,BXPMAGSOWXBZHS-UHFFFAOYSA-N,UXPUMTCLHVWFKC-UHFFFAOYSA-N,DVLFYONBTKHTER-UHFFFAOYSA-N,MHGOKSLTIUHUBF-UHFFFAOYSA-N,MHGOKSLTIUHUBF-UHFFFAOYSA-N,DTXSID1033161,DTXSID30904926,DTXSID3072246,DTXSID70887244,DTXSID1026033,-4,-8,-7,-4,1,-5,-4,-3,1,1,2.017,0.693633790629087,71.98,1,8.516,0.602,48.8747994027948,1,0,4,2.56494935746154,94.6213999829367
DTXSID10436477,NaN,-4.96,[-6.57:-3.35],1,0.666,0.528,101-42-8,83857-96-9,7473-98-5,150-68-5,3622-84-2,XXOYNJXVWVNOOJ-UHFFFAOYSA-N,JLVIHQCWASNXCK-UHFFFAOYSA-N,XMLYCEVDHLAQEL-UHFFFAOYSA-N,BMLIZLVNXIYGCK-UHFFFAOYSA-N,IPRJXAGUEGOFGG-UHFFFAOYSA-N,DTXSID7037551,DTXSID4075039,DTXSID8044830,DTXSID0020311,DTXSID7027540,-4,-5,-2,-6,-7,-5,-3,-3,-7,-4,1.162,0.407361111111111,41.46,1,7.103,0.97,49.4339643110871,0,4.99116337889038,3,4.04305126783455,76.1799422333169
DTXSID0024268,NaN,2.87,[2.79:2.95],1,0.998,0.826,74-90-8,64-17-5,371-62-0,67-56-1,5725-96-2,LELOWRISYMNNSU-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,GGDYAKVUZMZKRV-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,VMESOKCXSYNAKD-UHFFFAOYSA-N,DTXSID9024148,DTXSID9020584,DTXSID0059902,DTXSID2021731,DTXSID5063990,3,2,1,2,1,2,1,2,1,1,0.311,0.825,23.79,0,0.462,0.288,38.9336993330547,0,0,1,0,1.40760596444438
DTXSID8020599,2,2.33,[2.29:2.37],1,1,0.981,151-56-4,75-55-8,503-29-7,624-78-2,75-65-0,NOWKCMXCCJGMRR-UHFFFAOYSA-N,OZDGMOYKSFPLSE-UHFFFAOYSA-N,HONIICLYMWZJFZ-UHFFFAOYSA-N,LIWAQLJGPBVORC-UHFFFAOYSA-N,DKGAVHZHDRPRBM-UHFFFAOYSA-N,DTXSID8020599,DTXSID8024286,DTXSID8060117,DTXSID8060793,DTXSID8020204,2,2,2,3,2,2,2,2,2,1,0.542,0.45,21.94,1,1.696,0.386,43.8003531103572,0,0,1,0,4.02300645352241
DTXSID0034851,-7,-7.11,[-7:-6.93],1,1,0.815,120-36-5|15165-67-0,16484-77-8,94-74-6,93-72-1,94-75-7,MZHCENGPTKEIGP-UHFFFAOYSA-N,WNTGYJSOUMFZEP-UHFFFAOYSA-N,WHKUVVPPKQRRBV-UHFFFAOYSA-N,ZLSWBLPERHFHIS-UHFFFAOYSA-N,OVSKIKFHRZPJSS-UHFFFAOYSA-N,DTXSID0020440|DTXSID0034851,DTXSID3032670,DTXSID4024195,DTXSID0021387,DTXSID0020442,-7,-5,-5,-6,-4,-6,-6,-6,-6,-9,1.198,0.719106425978027,46.53,1,7.12,1.074,49.8347725165709,1,6.58555570121767,3,4.35390039956787,69.1868683746223
DTXSID20894963,NaN,-6.73,[-9.92:-4],1,0.479,0.265,3238-40-2,34455-00-0,124-04-9,1596-84-5,5261-99-4,CHTHALBTIRVDBM-UHFFFAOYSA-N,XYQNMGJZDSSVRP-UHFFFAOYSA-N,WNLRTRBMVRJNCN-UHFFFAOYSA-N,NOQGZXFMHARMLW-UHFFFAOYSA-N,MBVJCZRAAOJMIG-UHFFFAOYSA-N,DTXSID0062927,DTXSID50188029,DTXSID7021605,DTXSID9020370,DTXSID40967042,-12,-4,-6,-4,-6,-5,-7,-7,-7,-6,0.984,1.54854166666667,65.98,2,3.716,0.534,33.8029880260024,0,2.14913986364708,4,3.2700441114426,44.7576494759125
DTXSID10934367,NaN,-5.79,[-8.53:-3.05],0,0.217,0.241,10591-85-2,30125-47-4,52673-15-1,577953-88-9,1777721-63-7,WITDFSFZHZYQHB-UHFFFAOYSA-N,ZEHOVWPIGREOPO-UHFFFAOYSA-N,PMZXKSSDXXNNIO-UHFFFAOYSA-N,UCHDWCPVSPXUMX-UHFFFAOYSA-N,CRLSTVBWEKPEFE-UHFFFAOYSA-N,DTXSID20872988,DTXSID2067539,DTXSID90904386,DTXSID101021117,DTXSID201021065,-2,-6,-6,-7,-10,-7,-7,-5,-7,-9,4.521,0,171.86,0,25.984,5.176,60.0134503435679,0,24.5156324463783,2,5.86859044895745,548.15393307367
DTXSID6037568,NaN,-6.24,[-9.93:-2.55],1,0.601,0.254,1364731-90-7,30881-23-3,1254469-57-2,86960-46-5,55219-65-3,AGNCPLAEUFOQPN-UHFFFAOYSA-N,IFGDRUTWCITGHG-UHFFFAOYSA-N,RRSWEQOAAVUWQS-UHFFFAOYSA-O,QTMHHQFADWIZCP-UHFFFAOYSA-N,BAZVSMNPJJMILC-UHFFFAOYSA-N,DTXSID201035882,DTXSID80184892,DTXSID201045045,DTXSID60394134,DTXSID0032493,-0,-9,-8,-5,-10,-8,-6,-7,-3,-6,1.736,0.659699900793651,66.84,1,10.104,1.201,49.0640770445546,1,10.1970362851088,5,5.08101609085806,112.020244268316
DTXSID9065867,-2,-1.56,[-1.68:-1.44],1,1,0.956,15206-55-0,614-18-6,94-02-0,21962-45-8,2905-69-3,YLHXLHGIAMFFBU-UHFFFAOYSA-N,XBLVHTDFJBKJLG-UHFFFAOYSA-N,GKKZMYDNDDMXSE-UHFFFAOYSA-N,ZXENVSJZOHXCKL-UHFFFAOYSA-N,SPJQBGGHUDNAIC-UHFFFAOYSA-N,DTXSID9065867,DTXSID9046526,DTXSID4047094,DTXSID20586553,DTXSID7022201,-2,-1,-3,-5,0,-2,-1,-2,-2,-2,1.455,0,43.37,0,5.628,0.843,47.8550555606593,1,5.88526708480971,3,4.42708962345139,53.3068824163254
DTXSID5027770,-8,-9.66,[-10:-8.72],1,1,0.734,15214-89-8,58374-69-9,5165-97-9,52556-42-0,2004-62-8,XHZPRMZZQOIPDS-UHFFFAOYSA-N,XHZPRMZZQOIPDS-UHFFFAOYSA-N,XHZPRMZZQOIPDS-UHFFFAOYSA-N,KOQQKLZTINXBAS-UHFFFAOYSA-N,ABYBSKYSXDSVJG-UHFFFAOYSA-N,DTXSID5027770,DTXSID60886261,DTXSID2027591,DTXSID6028028,DTXSID00403572,-8,-10,-10,-6,-6,-10,-10,-10,-7,-6,2.704,1.00796142762661,91.85,2,6.933,0.971,48.0086569239334,0,1.15470053837925,5,2.39789527279837,41.085081387852
DTXSID0042373,-3,-3,[-3:-2.89],1,1,0.767,152-16-9,615-53-2,27247-96-7,543-87-3,21981-48-6,SZKKRCSOSQAJDE-UHFFFAOYSA-N,CAUBWLYZCDDYEF-UHFFFAOYSA-N,NKRVGWFEFKCZAP-UHFFFAOYSA-N,NTHGIYFSMNNHSC-UHFFFAOYSA-N,RWRBSYOTDDOXKC-UHFFFAOYSA-N,DTXSID0042373,DTXSID4021472,DTXSID1027928,DTXSID70110029,DTXSID50873564,-3,0,-1,1,1,-1,1,-0,1,1,0.2,0,75.95,0,8.15,-0.382,46.9943094419698,1,0,7,0,57.220312620594
DTXSID4065868,-5,-5.07,[-5.31:-4.83],1,1,0.756,15217-42-2,95-14-7,50-45-3,51-17-2,873-69-8,QRUDEWIWKLJBPS-UHFFFAOYSA-N,QRUDEWIWKLJBPS-UHFFFAOYSA-N,QAOJBHRZQQDFHA-UHFFFAOYSA-N,HYZJCKYKOHLVJF-UHFFFAOYSA-N,MTFJSAGADRTKCI-UHFFFAOYSA-N,DTXSID4065868,DTXSID6020147,DTXSID5024976,DTXSID8024573,DTXSID501007484,-5,-1,-4,-6,-4,-3,-5,-4,-3,-5,1.162,0.718194444444444,41.57,1,4.226,1.396,44.4254670901604,0,4.29827972729417,3,5.4076971379153,55.162289889809
DTXSID90345018,-2,-1.91,[-1.94:-1.88],1,1,0.986,15229-79-5,33704-61-9,127-51-5|15789-90-9,14901-07-6,127-41-3,AZSAUMXEXMBZBS-UHFFFAOYSA-N,MIZGSAALSYARKU-UHFFFAOYSA-N,JRJBVWJSTHECJK-UHFFFAOYSA-N,PSQYTAPXSHCGMF-UHFFFAOYSA-N,UZFLPKAIBPNNCA-UHFFFAOYSA-N,DTXSID90345018,DTXSID8047399,DTXSID7027047|DTXSID10859248,DTXSID9025451,DTXSID0035160,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,0.948,0,17.07,0,6.618,0.659,52.594127034563,0,3.91398095924658,1,3.63758615972639,105.304689566737
DTXSID10890757,NaN,-5.08,[-6:-3.94],0,0.316,0.507,88-89-1,602-99-3,20767-00-4,329-71-5,51-28-5,OXNIZHLAWKMVMX-UHFFFAOYSA-N,YYGJRRYSYLLCQH-UHFFFAOYSA-N,CFKZKLOBRPCKTF-UHFFFAOYSA-N,UWEZBKLLMKVIPI-UHFFFAOYSA-N,UFBJCMHMOXMLKC-UHFFFAOYSA-N,DTXSID4025909,DTXSID0075285,DTXSID001021071,DTXSID9022021,DTXSID0020523,-6,-6,-5,-4,-3,-5,-5,-6,-4,-4,0.315,1.3917970521542,169.88,2,5.705,1.845,22.6956945674957,0,3.04182170946603,11,5.5575517380066,87.9346101753227
DTXSID3065871,NaN,0.59,[-0.1:1],1,0.724,0.76,78-08-0,998-30-1,1067-25-0,2768-02-7,5089-70-3,FWDBOZPQNFPOLF-UHFFFAOYSA-N,QQQSFSZALRVCSZ-UHFFFAOYSA-N,HQYALQRYBUJWDH-UHFFFAOYSA-N,NKSJNEHGWDZZQF-UHFFFAOYSA-N,KSCAZPYHLGGNPZ-UHFFFAOYSA-N,DTXSID3044463,DTXSID6052667,DTXSID6042494,DTXSID2029240,DTXSID5029267,0,1,1,1,-1,0,1,1,1,0,0.689,0,27.69,0,4.838,0.000999999999999973,71.2250877451632,3,0,3,0,35.7694168743472
DTXSID00861835,-5,-5.14,[-5.42:-5],1,1,0.708,152-97-6,55542-26-2,55542-27-3,82543-16-6,67485-29-4,GAKMQHDJQHZUTJ-UHFFFAOYSA-N,GBFFSHZRGVVSDW-UHFFFAOYSA-N,BBQBWWOTUMFPIE-UHFFFAOYSA-N,GWUFXQIQXPASJU-UHFFFAOYSA-N,IQVNEKKDSLOHHK-UHFFFAOYSA-N,DTXSID00861835,DTXSID401036317,DTXSID101036318,DTXSID501036465,DTXSID6023868,-5,-13,-13,-5,-8,-9,-8,-8,-8,-9,1.996,0.565553723528925,74.6,2,12.251,1.537,50.7804741822216,0,21.7225564296587,4,5.85220247977447,379.544827101784
DTXSID5024211,-7,-6.76,[-6.82:-6.7],1,1,0.828,15299-99-7,51218-49-6,23184-66-9,3478-94-2,91-44-1,WXZVAROIGSFCFJ-UHFFFAOYSA-N,YLPGTOIOYRQOHV-UHFFFAOYSA-N,HKPHPIREJKHECO-UHFFFAOYSA-N,BZGLBXYQOMFXAU-UHFFFAOYSA-N,AFYCEAFSNDLKSX-UHFFFAOYSA-N,DTXSID5024211,DTXSID8058112,DTXSID3034402,DTXSID7032634,DTXSID9025035,-7,-6,-6,-7,-6,-6,-5,-6,-6,-5,1.765,0,29.54,0,9.827,1.232,51.794867010108,1,14.166480815691,3,5.31811999384422,161.544182441937
DTXSID90883687,-3,-5.46,[-7.96:-3],1,1,0.509,35835-94-0,1530-32-1,603-35-0,13965-03-2,47107-74-4,UZLPJYIYOARNHP-UHFFFAOYSA-N,UZLPJYIYOARNHP-UHFFFAOYSA-N,RIOQSEWOXXDEQQ-UHFFFAOYSA-N,RIOQSEWOXXDEQQ-UHFFFAOYSA-N,RIOQSEWOXXDEQQ-UHFFFAOYSA-N,DTXSID8067945,DTXSID90883687,DTXSID5026251,DTXSID50930525,DTXSID80963745,-8,-3,-6,-9,-9,-3,-3,-8,-8,-8,1.958,0,0,0,11.908,1.999,57.9753788794525,0,17.2906560869385,0,6.27770026158817,144.639185520097
DTXSID8034586,-8,-7.78,[-7.83:-7.73],1,1,0.829,153233-91-1,26002-80-2,1799569-89-3,99607-70-2,52645-53-1,IXSZQYVWNJNRAL-UHFFFAOYSA-N,SBNFWQZLDJGRLK-UHFFFAOYSA-N,FZDRZJNTSNLYCB-UHFFFAOYSA-N,COYBRKAVBMYYSF-UHFFFAOYSA-N,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,DTXSID8034586,DTXSID7032688,DTXSID201019620,DTXSID3041794,DTXSID8022292,-8,-7,-7,-7,-8,-7,-7,-7,-5,-7,1.677,0,30.82,0,10.645,1.464,50.7475073236568,2,17.9918776532992,3,6.30735818580281,225.181266685288
DTXSID4051744,NaN,-5.3,[-8.53:-2.07],1,0.36,0.252,105194-34-1,1029714-87-1,56358-10-2,56358-09-9,147315-50-2,HDPBXRMUJWRHMK-UHFFFAOYSA-N,DCHLMGJQDKHZLO-UHFFFAOYSA-N,OKIYJTPWVUUWGC-UHFFFAOYSA-N,HQAXWOAOPDPYHY-UHFFFAOYSA-N,LEVFXWNQQSSNAC-UHFFFAOYSA-N,DTXSID401045039,DTXSID001035662,DTXSID30866555,DTXSID70866554,DTXSID4051299,-6,-5,-2,-2,-11,-9,-8,-3,-3,-8,2.967,0,52.06,0,17.452,4.178,49.3626951221943,0,33.3298058382521,4,7.73542652336798,412.966470083722
DTXSID80893255,-12,-12.31,[-12:-11.97],1,1,0.672,15337-18-5,95-06-7,533-74-4,2303-16-4,84604-96-6,JWHFYIKVRLMUCH-UHFFFAOYSA-N,XJCLWVXTCRQIDI-UHFFFAOYSA-N,QAYICIQNSGETAS-UHFFFAOYSA-N,SPANOECCGNXGNR-UHFFFAOYSA-N,AHEIXKCPMRMLRH-UHFFFAOYSA-N,DTXSID80893255,DTXSID7021289,DTXSID7024902,DTXSID2020391,DTXSID901004901,-12,-3,-6,-4,-5,-4,-6,-4,-4,-6,1.812,0.304303001035805,74.13,0,7.296,1.269,55.7882776118174,0,2.41710031788541,1,2.39789527279837,55.1809910285682
DTXSID3061764,NaN,-8.3,[-11.71:-5],1,0.413,0.222,51868-46-3,30124-94-8,30124-94-8,204277-61-2,70729-65-6,WXDXQSMFRITTEJ-UHFFFAOYSA-N,GRMDKKJYMUDEJO-UHFFFAOYSA-N,GRMDKKJYMUDEJO-UHFFFAOYSA-N,WMGAWENFKFQMMN-UHFFFAOYSA-N,FIIPIQBWGBRMTN-UHFFFAOYSA-N,DTXSID8068678,DTXSID6044642,DTXSID6044642,DTXSID60889116,DTXSID0072144,-5,-7,-7,-15,-8,-9,-7,-7,-7,-9,3.256,0.474014387588522,152.8,1,16.39,2.49,46.1271302026952,2,19.5113853766751,12,6.46078434884697,318.195449933149
DTXSID2034962,NaN,-6.3,[-8.22:-4.38],1,0.459,0.403,112143-82-5,2813-95-8,174489-76-0,140163-89-9,485-31-4,NKNFWVNSBIXGLL-UHFFFAOYSA-N,RDJTWDKSYLLHRW-UHFFFAOYSA-N,WPERCSAKEFXBRC-UHFFFAOYSA-N,PPCUNNLZTNMXFO-UHFFFAOYSA-N,ZRDUSMYWDRPZRM-UHFFFAOYSA-N,DTXSID5034307,DTXSID3074816,DTXSID701036104,DTXSID9057971,DTXSID9040269,-7,-3,-6,-9,-7,-6,-6,-8,-5,-5,2.186,0,112.34,0,8.077,1.666,44.6529367635052,1,4.59437247810308,8,4.8941014778403,122.060638912256
DTXSID30447146,-7,-6.73,[-6.8:-6.66],1,1,0.827,153719-38-1,165252-70-0,443-48-1,1646-88-4,34681-23-7,GAYLOVDFGKQKCJ-UHFFFAOYSA-N,YKBZOVFACRVRJN-UHFFFAOYSA-N,VAOCPAMSLUNLGC-UHFFFAOYSA-N,YRRKLBAKDXSTNC-UHFFFAOYSA-N,CTJBHIROCMPUKL-UHFFFAOYSA-N,DTXSID30447146,DTXSID7034549,DTXSID2020892,DTXSID6023862,DTXSID0041698,-7,-8,-7,-4,-6,-6,-5,-5,-5,-4,1.435,0.758194444444444,80,1,3.365,0.837,36.6801322837946,1,1,7,2.70805020110221,49.8981080812705
DTXSID6042107,NaN,-11.81,[-12:-11.43],1,0.998,0.668,60-00-4,139-89-9,111687-36-6,37971-36-1,5395-50-6,KCXVZYZYPLLWCC-UHFFFAOYSA-N,URDCARMUOSMFFI-UHFFFAOYSA-N,FTDFSULOBTXNTE-UHFFFAOYSA-N,SZHQPBJEOCHCKM-UHFFFAOYSA-N,UUGLSEIATNSHRI-UHFFFAOYSA-N,DTXSID6022977,DTXSID9027075,DTXSID8029573,DTXSID4027999,DTXSID8063830,-12,-10,-1,1,1,-4,-7,-7,-7,-7,1.879,2.87773998488284,155.68,4,9.324,0.836,41.0349222129169,0,7.26848237132856,10,3.36729582998647,94.1902037961696
DTXSID2065882,-1,-1.28,[-1.36:-1.2],1,1,0.826,15396-00-6,24801-88-5,919-31-3,4369-14-6,58190-57-1,FMGBDYLOANULLW-UHFFFAOYSA-N,FRGPKMWIYVTFIQ-UHFFFAOYSA-N,GBQYMXVQHATSCC-UHFFFAOYSA-N,KBQVDAIIQCXKPI-UHFFFAOYSA-N,WJXSOVAGEAAECT-UHFFFAOYSA-N,DTXSID2065882,DTXSID4038847,DTXSID7027334,DTXSID6063436,DTXSID101045004,-1,-2,-2,-1,-4,-2,-2,-1,-2,-3,1.102,0,57.12,0,3.93,0.054,67.6325835960046,3,0,5,2.94443897916644,45.5946012405886
DTXSID60165568,NaN,-5.68,[-7:-4.22],1,0.516,0.485,174489-76-0,10552-74-6,973-21-7,2813-95-8,485-31-4,WPERCSAKEFXBRC-UHFFFAOYSA-N,VJAWBEFMCIINFU-UHFFFAOYSA-N,HDWLUGYOLUHEMN-UHFFFAOYSA-N,RDJTWDKSYLLHRW-UHFFFAOYSA-N,ZRDUSMYWDRPZRM-UHFFFAOYSA-N,DTXSID701036104,DTXSID5037579,DTXSID4040268,DTXSID3074816,DTXSID9040269,-6,-7,-5,-3,-7,-8,-6,-6,-6,-5,1.443,0,119.8,0,8.638,1.468,42.3043780068775,2,9.19821834266694,7,5.23511129064424,127.875289267859
DTXSID80870021,-5,-5.22,[-5.27:-5.17],1,1,0.828,154279-60-4,3081-14-9,65355-32-0,514-10-3,134701-20-5,PICLBAFTFYTURY-UHFFFAOYSA-N,ZJNLYGOUHDJHMG-UHFFFAOYSA-N,JXPGQFKJNKWDKP-UHFFFAOYSA-N,RSWGJHLUYNHPMX-UHFFFAOYSA-N,TVWGHFVGFWIHFN-UHFFFAOYSA-N,DTXSID80870021,DTXSID2024618,DTXSID501184006,DTXSID7022047,DTXSID2051685,-5,-6,-7,-6,-6,-6,-6,-3,-6,-5,0.723,0.0900474517003821,24.06,2,10.733,0.642,49.2410697009703,0,18.567718024339,2,4.04305126783455,174.816056712688
DTXSID3044592,NaN,-4.42,[-6.03:-3],1,0.537,0.491,2094-98-6,13472-08-7,13472-08-7,1085-98-9,4083-64-1,KYIKRXIYLAGAKQ-UHFFFAOYSA-N,AVTLBBWTUPQRAY-UHFFFAOYSA-N,AVTLBBWTUPQRAY-UHFFFAOYSA-N,WURGXGVFSMYFCG-UHFFFAOYSA-N,VLJQDHDVZJXNQL-UHFFFAOYSA-N,DTXSID9044613,DTXSID8027747,DTXSID8027747,DTXSID5041851,DTXSID1027558,-6,-3,-3,-7,-4,-5,-3,-3,-5,-7,2.175,0,69.46,0,6.31,1.054,50.4994852842866,0,0,4,4.01750851327412,64.5318754181523
DTXSID0047119,-8,-8.12,[-8:-8.05],1,1,0.771,154862-43-8,138776-88-2,5945-33-5,17270-01-8,139189-30-3,WBWXVCMXGYSMQA-UHFFFAOYSA-N,AQVQTKKOMSVMPM-UHFFFAOYSA-N,BQPNUOYXSVUVMY-UHFFFAOYSA-N,GXLTXCWSKKOKIR-UHFFFAOYSA-N,YOLFSLXHLNWPKG-UHFFFAOYSA-N,DTXSID0047119,DTXSID601010232,DTXSID8052720,DTXSID501045056,DTXSID60108450,-8,-6,-5,-6,-6,-6,-7,-6,-6,-6,4.858,0,82.56,0,31.601,4.589,54.796555166494,6,38.3667745858688,6,7.25880819891838,709.782712893384
DTXSID30890471,-7,-7.31,[-7.36:-7.26],1,1,0.969,154946-66-4,65212-77-3,1229654-66-3,1065519-44-9,122931-48-0,FLNFGIKCCOPBMZ-UHFFFAOYSA-N,UOJXCGAWGJWRNV-UHFFFAOYSA-N,KNDVJPKNBVIKML-UHFFFAOYSA-N,MQLUSMUCKZNBBC-UHFFFAOYSA-N,MEFOUWRMVYJCQC-UHFFFAOYSA-N,DTXSID30890471,DTXSID10886751,DTXSID40894829,DTXSID301035685,DTXSID1032642,-7,-6,-8,-8,-8,-7,-8,-8,-8,-8,5.143,1.02157113280677,182.89,2,14.598,3.146,45.3994108218627,0,12.8249352767137,11,6.62115595348159,295.986390539995
DTXSID80608922,-6,-5.83,[-5.86:-5.8],1,1,0.987,155041-85-3,155041-85-3,84656-75-7,131819-23-3,167948-98-3,BCUMFFLWJNKNOU-UHFFFAOYSA-N,BCUMFFLWJNKNOU-UHFFFAOYSA-N,SDESCXGEQILYTQ-UHFFFAOYSA-N,LOLSMVMSQBZZLN-UHFFFAOYSA-N,IUJMYVYPSSBPCX-UHFFFAOYSA-N,DTXSID80608922,DTXSID80608922,DTXSID70693024,DTXSID00694903,DTXSID001020942,-6,-6,-5,-6,-6,-6,-6,-6,-6,-6,0.713,0,0,0,10.076,1.155,54.5291312828566,0,23.8058500321248,0,5.04100283071265,165.694218036428
DTXSID6020808,NaN,-2.16,[-5.66:1],1,0.999,0.399,149-30-4,2492-26-4,14634-93-6,135158-54-2,95-31-8,YXIWHUQXZSMYRE-UHFFFAOYSA-N,YXIWHUQXZSMYRE-UHFFFAOYSA-N,BDSYEKLSEKMQDH-UHFFFAOYSA-N,UELITFHSCLAHKR-UHFFFAOYSA-N,IUJLOAKJZQBENM-UHFFFAOYSA-N,DTXSID1020807,DTXSID1026035,DTXSID90925652,DTXSID1032519,DTXSID7026572,-6,1,-8,-5,-6,1,1,-4,-6,-5,1.686,0.381315157750343,79.93,0,6.094,1.927,55.43783346689,0,5.24148278841779,1,5.59351991730434,62.7155932801694
DTXSID3065906,-4,-4.12,[-4.22:-4.02],1,1,0.768,15520-05-5,5675-51-4,52722-86-8,1154308-86-7,3937-56-2,QZQNMMLYACBCMJ-UHFFFAOYSA-N,GHLKSLMMWAKNBM-UHFFFAOYSA-N,STEYNUVPFMIUOY-UHFFFAOYSA-N,JECPTUXNSPVAST-UHFFFAOYSA-N,ALVZNPYWJMLXKV-UHFFFAOYSA-N,DTXSID3065906,DTXSID1074919,DTXSID4068795,DTXSID401020568,DTXSID5063237,-4,-6,-6,-6,-4,-6,-4,-3,-5,-4,0.885,1.19699116760264,43.7,2,7.54,0.544,46.0805410684055,0,0,3,2.19722457733622,67.854812704635
DTXSID5027772,-1,-0.7,[-0.83:-0.57],1,1,0.821,15520-10-2,590-88-5,462-94-2,7328-91-8,110-60-1,JZUHIOJYCPIVLQ-UHFFFAOYSA-N,RGTXVXDNHPWPHH-UHFFFAOYSA-N,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,DDHUNHGZUHZNKB-UHFFFAOYSA-N,KIDHWZJUCRJVML-UHFFFAOYSA-N,DTXSID5027772,DTXSID20870641,DTXSID5075448,DTXSID0064628,DTXSID4041107,-1,1,1,0,1,0,1,0,1,1,0.588,0.863472222222222,52.04,4,4.458,0.403,43.6195375241179,0,2.55577241698509,2,0,19.7627983193327
DTXSID8065907,NaN,-5.37,[-6.96:-4],1,0.442,0.494,13052-09-0,64896-70-4,65907-30-4,82560-54-1,78-13-7,JUIBLDFFVYKUAC-UHFFFAOYSA-N,BIOGOMUNGWOQHV-UHFFFAOYSA-N,HAWJXYBZNNRMNO-UHFFFAOYSA-N,FYZBOYWSHKHDMT-UHFFFAOYSA-N,SWQWONXMUXCEDF-UHFFFAOYSA-N,DTXSID90864350,DTXSID60215219,DTXSID3052725,DTXSID2041622,DTXSID1052535,-4,-5,-8,-7,-4,-5,-5,-6,-6,-4,0.515,0,71.06,0,10.848,0.236,48.6179334229322,4,11.8679258558492,6,4.30406509320417,236.485213602362
DTXSID90864597,NaN,-3.9,[-5.31:-2.49],1,0.494,0.482,886577-76-0,167004-78-6,5459-04-1,6289-46-9,122009-11-4,QASBHTCRFDZQAM-UHFFFAOYSA-N,FVJMPOQOCYFLLM-UHFFFAOYSA-N,SJCUPJATWUWGAV-UHFFFAOYSA-N,MHKKFFHWMKEBDW-UHFFFAOYSA-N,UJTQBEHQOLXVAK-UHFFFAOYSA-N,DTXSID801019373,DTXSID60889055,DTXSID00203019,DTXSID3027617,DTXSID301234859,-3,-2,-4,-6,-5,-4,-5,-3,-4,-3,1.912,0,90.76,0,8.131,0.389,47.7915206647427,2,0,6,4.29045944114839,102.55236796195
DTXSID1041920,-2,-1.68,[-1.76:-1.6],1,1,0.827,1559-35-9,100-72-1,5131-66-8,112-25-4,63500-71-0,OHJYHAOODFPJOD-UHFFFAOYSA-N,ROTONRWJLXYJBD-UHFFFAOYSA-N,RWNUSVWFHDHRCJ-UHFFFAOYSA-N,UPGSWASWQBLSKZ-UHFFFAOYSA-N,YVSNOTITPICPTB-UHFFFAOYSA-N,DTXSID1041920,DTXSID40870441,DTXSID8027589,DTXSID1026908,DTXSID2052318,-2,-1,-0,-1,-2,-1,-1,-0,-1,-1,0.528,0.676699105568153,29.46,1,5.674,0.233,46.6165085590152,1,3.79983576605345,2,1.6094379124341,42.8662319204672
