MoleculeID,Clint_exp,Clint_pred,Clint_predRange,AD_Clint,AD_index_Clint,Conf_index_Clint,Clint_CAS_neighbor_1,Clint_CAS_neighbor_2,Clint_CAS_neighbor_3,Clint_CAS_neighbor_4,Clint_CAS_neighbor_5,Clint_InChiKey_neighbor_1,Clint_InChiKey_neighbor_2,Clint_InChiKey_neighbor_3,Clint_InChiKey_neighbor_4,Clint_InChiKey_neighbor_5,Clint_DTXSID_neighbor_1,Clint_DTXSID_neighbor_2,Clint_DTXSID_neighbor_3,Clint_DTXSID_neighbor_4,Clint_DTXSID_neighbor_5,Clint_Exp_neighbor_1,Clint_Exp_neighbor_2,Clint_Exp_neighbor_3,Clint_Exp_neighbor_4,Clint_Exp_neighbor_5,Clint_pred_neighbor_1,Clint_pred_neighbor_2,Clint_pred_neighbor_3,Clint_pred_neighbor_4,Clint_pred_neighbor_5,maxHBint2,minHBint2,SHBd,nN,BCUTp_1h,minHBa,MLFER_A,ndO,nBase,GATS5e,SRW4,MDEO_12,AATS1i,MLFER_BO,SpMax4_Bhm,maxHBint9,ETA_dBetaP,ATSC0p,ATS3p,XLogP,maxHssNH,minHBint10,khs_ssNH,nssNH,mindssS,nTG12Ring,ATS4i,SRW6,MPC5,khs_ddsN,SdCH2,nF6Ring,nHBint7
DTXSID0059407,NaN,0.89,[0.15:6.24],1,0.458,0.568,111-65-9,111-84-2,110-54-3,124-18-5,4904-61-4,TVMXDCGIABBOFY-UHFFFAOYSA-N,BKIMMITUMNQMOS-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,ZOLLIQAKMYWTBR-MOLCZBCNSA-N,DTXSID0026882,DTXSID9025796,DTXSID0021917,DTXSID6024913,DTXSID8027581,0.69,0.78,1.1,0.15,17.28,1.81,1.21,1.15,5,2.5,0,0,0,0,7.33920816252698,0,0.003,0,0,0.884615384615384,3.66356164612965,0,145.10961982767,0.088,2.3441127849015,0,-0.3125,5.36759618586133,50.2267288463761,4.481,0,0,0,0,0,0,7452.89907112723,4.76217393479776,3,0,0,0,0
DTXSID8029573,NaN,0,[0:1.21],0,0.104,0.52,62893-19-0,59-30-3,54-62-6,145-73-3,59-05-2,GCFBRXLSHGKWDP-UHFFFAOYSA-N,OVBPIULPVIDEAO-UHFFFAOYSA-N,TVZGACDUOSZQKY-UHFFFAOYSA-N,GXEKYRXVRROBEV-UHFFFAOYSA-N,FBOZXECLQNJBKD-UHFFFAOYSA-N,DTXSID2022759,DTXSID0022519,DTXSID3022588,DTXSID7024081,DTXSID4020822,3,0,0,0,0,0,0,0,0,0,8.1123494180253,0.0653100471496588,3.05946184492315,2,8.53273217830448,0.0841246220710505,2.266,4,0,1.10440721559401,4.81218435537242,0,157.061970395097,0.948,3.06950654262211,8.01502596627682,-0.33333,5.25713800717947,70.143486496792,-0.766,0,0,0,0,0,0,11983.6733856946,6.22059017009974,17,0,0,0,1
DTXSID3021936,NaN,20.9,[2:84.63],1,0.251,0.33,108-44-1,108-90-7,95-74-9,100-41-4,142-04-1,JJYPMNFTHPTTDI-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,RQKFYFNZSHWXAW-UHFFFAOYSA-N,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,DTXSID1026792,DTXSID4020298,DTXSID0020286,DTXSID3020596,DTXSID3020091,32.9,174.13,65.3,2,4.41,81.49,32.77,16.16,8.84,16.42,0,0,0,2,6.83451399610846,0,0.003,0,0,1.66577181208054,3.66356164612965,0,145.751254307547,0.618,2.2159389459806,0,0.25,3.450616159396,33.672475778188,0.228,0,0,0,0,0,0,4075.79148416239,4.76217393479776,3,0,0,0,0
DTXSID8021937,NaN,3.34,[0.6:319.01],1,0.282,0.175,111-76-2,637-92-3,111-11-5,1634-04-4,994-05-8,POAOYUHQDCAZBD-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,DTXSID1024097,DTXSID0025604,DTXSID2026864,DTXSID3020833,DTXSID8024521,0.85,0.6,817,0.92,2.1,8.23,1.31,79.34,0.65,0.51,0,0,0.672577947845805,0,7.07208304601544,8.36558673469388,0.348,0,0,0.912165533116493,3.66356164612965,0,147.657911188898,0.375,2.31707899512361,0,-0.46875,4.92858261786133,50.5116121277721,2.558,0,0,0,0,0,0,8098.32445749148,4.76217393479776,3,0,0,0,0
DTXSID0021597,NaN,4.89,[0.6:352.44],1,0.256,0.119,111-11-5,637-92-3,111-76-2,994-05-8,1634-04-4,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,POAOYUHQDCAZBD-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,DTXSID2026864,DTXSID0025604,DTXSID1024097,DTXSID8024521,DTXSID3020833,817,0.6,0.85,2.1,0.92,79.34,1.31,8.23,0.51,0.65,0,0,0,0,7.05051865837734,9.76800878684807,0.003,1,0,0.986099193007628,3.66356164612965,0,145.610720615981,0.415,2.31791816799522,0,-0.28125,4.734521862504,46.5060718883761,2.863,0,0,0,0,0,0,7052.40875396868,4.76217393479776,3,0,0,0,0
DTXSID1024097,0.85,0.85,[0.6:11.19],1,1,0.848,111-76-2,637-92-3,1634-04-4,111-11-5,994-05-8,POAOYUHQDCAZBD-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,DTXSID1024097,DTXSID0025604,DTXSID3020833,DTXSID2026864,DTXSID8024521,0.85,0.6,0.92,817,2.1,8.23,1.31,0.65,79.34,0.51,0,0,0.735077947845805,0,6.49198106166653,4.97319444444445,0.259,0,0,1.14471366340251,3.66356164612965,0.333333333333333,149.665943169945,0.601,2.25327812761231,0,-0.53125,4.27693609304945,38.03973035298,0.661,0,0,0,0,0,0,6065.10375175413,4.76217393479776,3,0,0,0,0
DTXSID3025049,NaN,0.98,[0.04:17.17],1,0.28,0.398,111-76-2,123-91-1,1119-40-0,1634-04-4,872-50-4,POAOYUHQDCAZBD-UHFFFAOYSA-N,RYHBNJHYFVUHQT-UHFFFAOYSA-N,XTDYIOOONNVFMA-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,DTXSID1024097,DTXSID4020533,DTXSID3025122,DTXSID3020833,DTXSID6020856,0.85,0.69,46.3,0.92,0.04,8.23,0.81,312.19,0.65,2.7,0,0,0.755486111111111,0,5.89157932653803,4.68175736961451,0.259,0,0,1.16386840568348,3.66356164612965,0.471404520791032,152.09671872595,0.827,2.25217398529926,0,-0.59375,3.6172465336752,29.51282403649,-0.879,0,0,0,0,0,0,4981.61356258984,4.76217393479776,3,0,0,0,0
DTXSID0026888,NaN,1.7,[0.69:8.06],1,0.333,0.49,111-65-9,110-54-3,111-84-2,4904-61-4,95-63-6,TVMXDCGIABBOFY-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,BKIMMITUMNQMOS-UHFFFAOYSA-N,ZOLLIQAKMYWTBR-MOLCZBCNSA-N,GWHJZXXIDMPWGX-UHFFFAOYSA-N,DTXSID0026882,DTXSID0021917,DTXSID9025796,DTXSID8027581,DTXSID6021402,0.69,1.1,0.78,17.28,1.85,1.81,1.15,1.21,2.5,23.73,0,0,0,0,7.39577883925565,0,0.003,0,0,0.791666666666666,3.89182029811063,0,142.59127106374,0.112,1.99180825870686,0,-0.25,4.8308365672752,57.0392957272821,3.52,0,0,0,0,0,0,7140.80100185759,5.08140436498446,8,0,0,0,0
DTXSID9036646,NaN,15.84,[0.85:49.59],1,0.245,0.366,111-76-2,4344-55-2,122-99-6,18979-55-0,39905-57-2,POAOYUHQDCAZBD-UHFFFAOYSA-N,UBRIHZOFEJHMIT-UHFFFAOYSA-N,QCDWFXQBSFUVSP-UHFFFAOYSA-N,XIIIHRLCKLSYNH-UHFFFAOYSA-N,DJRKHTCUXRGYEU-UHFFFAOYSA-N,DTXSID1024097,DTXSID4048199,DTXSID9021976,DTXSID4048195,DTXSID4022288,0.85,28.4,17.89,83.6,79.3,8.23,27.93,18.36,62.74,57.39,0,0,1.22169910556815,0,7.34691308275968,8.44130046926178,0.604,0,0,0.83699929076139,4.00733318523247,0,148.688017268841,0.688,2.53660108131676,0,-0.5,5.62992837860072,62.8996945406211,1.886,0,0,0,0,0,0,10656.2776997539,5.23110861685459,5,0,0,0,0
DTXSID5046566,NaN,16.25,[1.02:52.55],1,0.231,0.371,94-59-7,93-15-2,97-53-0,35554-44-0,50471-44-8,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,RRAFCDWBNXTKKO-UHFFFAOYSA-N,PZBPKYOVPCNPJY-UHFFFAOYSA-N,FSCWZHGZWWDELK-UHFFFAOYSA-N,DTXSID0021254,DTXSID5025607,DTXSID9020617,DTXSID8024151,DTXSID4022361,14.12,26.56,103.62,1.02,18.34,18.27,15.4,11.07,25.67,11.5,0,0,0,0,7.55058609923812,4.55984882321462,0.003,1,0,0.762792010539624,4.36944785246702,0.5,145.619131309394,0.442,2.99957614710731,0,-0.33929,7.90507078459699,85.5724000591678,4.68,0,0,0,0,0,0,13371.0276253891,5.58724865840025,9,0,3.68533804025968,0,0
DTXSID5026889,445.2,444.31,[430.32:458.3],1,1,0.831,111-82-0,104-67-6,105-87-3,2687-96-9,111-11-5,UQDUPQYQJKYHQI-UHFFFAOYSA-N,PHXATPHONSXBIL-UHFFFAOYSA-N,HIGQPQRQIQDZMP-UHFFFAOYSA-N,NJPQAIBZIHNJDO-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,DTXSID5026889,DTXSID4034287,DTXSID0020654,DTXSID4042206,DTXSID2026864,445.2,9.47,823,19.1,817,65.22,451.33,117.96,28.65,79.34,0,0,0,0,7.56869510512343,4.58327346093122,0.003,1,0,0.725381285328873,4.44265125649032,0.5,145.89885356926,0.406,3.06023038850927,0,-0.41667,8.79783026310024,99.4886949676578,5.615,0,0,0,0,0,0,15895.8984839505,5.65948221575962,10,0,0,0,0
DTXSID9025796,0.78,0.78,[0.5:1.06],1,1,0.962,111-84-2,124-18-5,111-65-9,4904-61-4,110-54-3,BKIMMITUMNQMOS-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZOLLIQAKMYWTBR-MOLCZBCNSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,DTXSID9025796,DTXSID6024913,DTXSID0026882,DTXSID8027581,DTXSID0021917,0.78,0.15,0.69,17.28,1.1,1.21,5,1.81,2.5,1.15,0,0,0,0,7.32766003133685,0,0.003,0,0,0.918930041152263,3.80666248977032,0,145.600207249214,0.064,2.57553130586918,0,-0.44444,6.2467714232007,66.1457938745641,5.461,0,0,0,0,0,0,10532.5228857614,4.91998092582813,4,0,0,0,0
DTXSID80888848,NaN,8.19,[2.34:14.98],1,0.198,0.507,2104-64-5,134308-13-7,56-38-2,122-14-5,1622-62-4,AIGRXSNSLVJMEA-UHFFFAOYSA-N,MIQPIUSUKVNLNT-UHFFFAOYSA-N,LCCNCVORNKJIRZ-UHFFFAOYSA-N,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,PPTYJKAXVCCBDU-UHFFFAOYSA-N,DTXSID7022174,DTXSID3023685,DTXSID7021100,DTXSID4032613,DTXSID7023065,8.16,22,6.65,10.02,2.34,7.94,43.09,9.33,11.72,31.26,0,0,0.317532034550485,3,10.5545241865461,10.647972904174,0.384,1,0,1.18744641551471,5.31320597904179,0,147.065829125591,0.395,3.38129399287331,0,0.11538,11.4540590441539,161.751090396376,7.152,0,0,0,0,0,0,21152.6795828147,6.81673588059497,68,1,0,0,0
DTXSID8021939,NaN,9.51,[0.6:325.21],1,0.284,0.173,7378-99-6,111-11-5,111-76-2,637-92-3,994-05-8,UQKAOOAFEFCDGT-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,POAOYUHQDCAZBD-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,DTXSID2036299,DTXSID2026864,DTXSID1024097,DTXSID0025604,DTXSID8024521,35.14,817,0.85,0.6,2.1,9.27,79.34,8.23,1.31,0.51,0,0,0.43011613441673,1,7.30672123850404,5.34324648841018,0.18,0,1,0.843198574090579,3.80666248977032,0,149.984607066367,0.55,2.54143723939333,0,-0.47222,5.68362103889925,62.4309797348661,3.06,0,0,0,0,0,0,10135.4661695268,4.91998092582813,4,0,0,0,0
DTXSID7021940,NaN,3.99,[0.6:335.6],1,0.277,0.149,111-76-2,111-11-5,637-92-3,994-05-8,1634-04-4,POAOYUHQDCAZBD-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,DTXSID1024097,DTXSID2026864,DTXSID0025604,DTXSID8024521,DTXSID3020833,0.85,817,0.6,2.1,0.92,8.23,79.34,1.31,0.51,0.65,0,0,0.660232268833459,0,7.22929834359795,8.42278195074326,0.348,0,0,0.846041938231211,3.80666248977032,0,147.27582341771,0.375,2.50901270311352,0,-0.47222,5.60302021516808,59.5331409871681,3.127,0,0,0,0,0,0,9577.27961253007,4.91998092582813,4,0,0,0,0
DTXSID40149740,NaN,0,[0:32.97],1,0.555,0.393,4940-11-8,88-12-0,3033-77-0,95-80-7,496-72-0,BDTOBOMFWCKGRG-UHFFFAOYSA-N,WHNWPMSKXPGLAX-UHFFFAOYSA-N,LRQFRDLKOBFOSG-UHFFFAOYSA-N,VOZKAJLKRJDJLL-UHFFFAOYSA-N,DGRGLKZMKWPMOH-UHFFFAOYSA-N,DTXSID5041516,DTXSID2021440,DTXSID1044643,DTXSID4020402,DTXSID9024930,81,0,0,0,8.27,80.99,0,0,0,0,0,0,0,0,6.8842614722706,4.52416666666667,0.003,2,0,1.51889845194516,4.07753744390572,0.707106781186548,146.240556381,0.781,2.34311771350175,0,-0.15,4.341001596245,34.438518889396,0.902,0,0,0,0,0,0,5026.20963385029,5.35185813347607,5,0,3.3496414399093,0,0
DTXSID4026894,NaN,2.03,[0.15:267.2],1,0.414,0.263,111-84-2,124-18-5,111-65-9,4904-61-4,111-11-5,BKIMMITUMNQMOS-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZOLLIQAKMYWTBR-MOLCZBCNSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,DTXSID9025796,DTXSID6024913,DTXSID0026882,DTXSID8027581,DTXSID2026864,0.78,0.15,0.69,17.28,817,1.21,5,1.81,2.5,79.34,0,0,0.177272480551434,0,8.12123281976231,0,0.003,0,0,0.874584587658093,3.80666248977032,0,144.16079345449,0.064,2.68526300715149,0,-0.44444,9.14067185576067,65.8346644151681,4.508,0,0,0,0,0,0,9451.98456225463,4.91998092582813,4,0,0,0,0
DTXSID9027364,NaN,86.5,[9.47:484.04],1,0.345,0.216,111-11-5,104-67-6,105-87-3,7378-99-6,924-16-3,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,PHXATPHONSXBIL-UHFFFAOYSA-N,HIGQPQRQIQDZMP-UHFFFAOYSA-N,UQKAOOAFEFCDGT-UHFFFAOYSA-N,YGJHZCLPZAZIHH-UHFFFAOYSA-N,DTXSID2026864,DTXSID4034287,DTXSID0020654,DTXSID2036299,DTXSID2021026,817,9.47,823,35.14,11.12,79.34,451.33,117.96,9.27,78.08,0,0,0,1,7.67998864134629,1.66648880385488,0.003,1,0,0.787107803769576,4.26267987704132,0,148.357884428309,0.766,2.80460815404738,0,-0.41667,6.86503266090752,78.4477869480739,2.95,0,0,0,0,0,0,13127.5253619926,5.54907608489522,7,0,0,0,0
DTXSID2021941,NaN,3.75,[0.6:298.71],1,0.307,0.191,111-76-2,1634-04-4,1119-40-0,637-92-3,828-00-2,POAOYUHQDCAZBD-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,XTDYIOOONNVFMA-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,PHMNXPYGVPEQSJ-UHFFFAOYSA-N,DTXSID1024097,DTXSID3020833,DTXSID3025122,DTXSID0025604,DTXSID6020480,0.85,0.92,46.3,0.6,863,8.23,0.65,312.19,1.31,98.31,0,0,0.743140432098765,0,6.04879664820115,4.90986111111111,0.259,0,0,0.982851386621729,3.80666248977032,0.471404520791032,151.039868514039,0.827,2.37768962909813,0,-0.58333,4.29865526552061,35.460161113584,-0.456,0,0,0,0,0,0,5351.06280548294,4.91998092582813,4,0,0,0,0
DTXSID4023917,NaN,4.95,[0.6:330.67],1,0.281,0.15,111-76-2,111-65-9,111-11-5,924-16-3,637-92-3,POAOYUHQDCAZBD-UHFFFAOYSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,YGJHZCLPZAZIHH-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,DTXSID1024097,DTXSID0026882,DTXSID2026864,DTXSID2021026,DTXSID0025604,0.85,0.69,817,11.12,0.6,8.23,1.81,79.34,78.08,1.31,0,0,0,0,6.59014243544332,1.08373116479102,0.003,0,0,1.0466491014938,3.80666248977032,0,149.457017285944,0.516,2.68755413407372,0,-0.61111,6.01123775770579,32.171964622792,1.497,0,0,0,0,0,0,4170.57852577979,4.91998092582813,4,0,0,0,0
DTXSID7024952,NaN,7.92,[0.85:19.93],1,0.226,0.42,7378-99-6,924-16-3,25606-41-1,111-76-2,102-27-2,UQKAOOAFEFCDGT-UHFFFAOYSA-N,YGJHZCLPZAZIHH-UHFFFAOYSA-N,WZZLDXDUQPOXNW-UHFFFAOYSA-N,POAOYUHQDCAZBD-UHFFFAOYSA-N,GUYMMHOQXYZMJQ-UHFFFAOYSA-N,DTXSID2036299,DTXSID2021026,DTXSID6034849,DTXSID1024097,DTXSID4021848,35.14,11.12,5.81,0.85,13.12,9.27,78.08,2.14,8.23,59.84,0,0,0.236388888888889,1,7.08257768090649,3.38722222222222,0.09,0,1,1.63178319695374,3.80666248977032,0,149.701102897722,0.607,2.57553130586918,0,-0.5,5.68362103889925,58.7161655951681,2.524,0.236388888888889,0,1,1,0,0,9738.40945329217,4.91998092582813,4,0,0,0,0
DTXSID20883650,NaN,2.5,[0.89:4.11],0,0.127,0.557,2609-46-3,51481-61-9,75438-57-2,1131-64-2,81334-34-1,XSDQTOBWRPYKKA-UHFFFAOYSA-N,AQIXAKUUQRKLND-UHFFFAOYSA-N,WPNJAUFVNXKLIM-UHFFFAOYSA-N,JWPGJSVJDAJRLW-UHFFFAOYSA-N,CLQMBPJKHLGMQK-UHFFFAOYSA-N,DTXSID9043853,DTXSID4020329,DTXSID5045170,DTXSID7022885,DTXSID8034665,3,5.45,3,3.98,0.39,2.36,3.81,5.44,6.38,1.83,7.5229064234794,1.53515785858323,2.96127180964979,4,7.8410964977415,2.5523828420257,0.788,1,4,0.940764605989256,4.31748811353631,0,163.00178421857,2.139,2.65968160212034,0,-0.35417,4.35038658148585,55.7185854958861,-2.924,0.45203798185941,0,1,1,0,0,9947.38646557298,5.63835466933375,7,0,0,0,4
DTXSID3025122,46.3,46.38,[46.3:60.84],1,1,0.837,1119-40-0,4940-11-8,111-21-7,828-00-2,106-65-0,XTDYIOOONNVFMA-UHFFFAOYSA-N,BDTOBOMFWCKGRG-UHFFFAOYSA-N,OVOUKWFJRHALDD-UHFFFAOYSA-N,PHMNXPYGVPEQSJ-UHFFFAOYSA-N,MUXOBHXGJLMRAB-UHFFFAOYSA-N,DTXSID3025122,DTXSID5041516,DTXSID3026223,DTXSID6020480,DTXSID5025152,46.3,81,206,863,364.4,312.19,103.6,131.93,98.31,25.25,0,0,0,0,7.09514461304344,4.37460152116402,0.003,2,0,1.11411612919139,4.17438726989564,1.15470053837925,148.395816700218,0.748,2.64538792922045,0,-0.31818,4.63099985669861,42.616307466792,0.29,0,0,0,0,0,0,6469.7225317537,5.46806014113513,6,0,0,0,0
DTXSID80149769,NaN,2.47,[0.38:14.26],1,0.233,0.322,1575-72-0,97-61-0,142-62-1,4536-23-6,7766-36-1,UMYDNZXEHYSVFY-UHFFFAOYSA-N,OVBFMEVBMNZIBR-UHFFFAOYSA-N,FUZZWVXGSFPDMH-UHFFFAOYSA-N,CVKMFSAVYPAZTQ-UHFFFAOYSA-N,CNXASKVINSMOTB-UHFFFAOYSA-N,DTXSID20881257,DTXSID9021633,DTXSID7021607,DTXSID9044241,?,0.38,10.2,33.6,3.95,21.38,30.91,3.13,3.49,2.82,13.56,7.66972262601026,7.66972262601026,0.771864016439909,0,7.1967111131821,8.18697987528345,0.591,1,0,1.10293236226303,3.89182029811063,0,146.849254745403,0.438,2.31058263321551,0,-0.22222,4.54887230074724,43.6657239875841,2.083,0,0,0,0,0,0,6530.20493225319,5.08140436498446,4,0,3.52991921768708,0,0
DTXSID1024621,NaN,9.47,[0.6:339.88],1,0.263,0.153,111-76-2,828-00-2,924-16-3,1119-40-0,637-92-3,POAOYUHQDCAZBD-UHFFFAOYSA-N,PHMNXPYGVPEQSJ-UHFFFAOYSA-N,YGJHZCLPZAZIHH-UHFFFAOYSA-N,XTDYIOOONNVFMA-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,DTXSID1024097,DTXSID6020480,DTXSID2021026,DTXSID3025122,DTXSID0025604,0.85,863,11.12,46.3,0.6,8.23,98.31,78.08,312.19,1.31,0,0,0,0,5.97119034483338,4.75621527777778,0.003,0,0,1.35043652096792,3.80666248977032,0,150.789288665936,0.742,2.55626389419952,0,-0.61111,4.29865526552061,35.866675466792,-0.36,0,0,0,0,0,0,6455.05596097019,4.91998092582813,4,0,0,0,0
DTXSID601009388,NaN,63.82,[29.86:97.78],1,0.248,0.569,18979-55-0,39905-57-2,4344-55-2,1987-50-4,1638-22-8,XIIIHRLCKLSYNH-UHFFFAOYSA-N,DJRKHTCUXRGYEU-UHFFFAOYSA-N,UBRIHZOFEJHMIT-UHFFFAOYSA-N,KNDDEFBFJLKPFE-UHFFFAOYSA-N,CYYZDBDROVLTJU-UHFFFAOYSA-N,DTXSID4048195,DTXSID4022288,DTXSID4048199,DTXSID2037714,DTXSID3047425,83.6,79.3,28.4,42.5,127,62.74,57.39,27.93,24.48,29.21,0,0,1.18108896374589,0,7.49451719453572,8.52553116000762,0.604,0,0,0.761400519717524,4.20469261939097,0,147.898647554252,0.688,2.78925352434699,0,-0.5,6.97900540329812,80.9427522594129,3.024,0,0,0,0,0,0,13614.1880098311,5.4249500174814,7,0,0,0,0
DTXSID7034961,2.57,2.57,[2.57:2.72],1,1,0.892,111988-49-9,132-22-9,54-11-5,CHEMBL1981917,5786-26-5,HOKKPVIRMVDYPB-UHFFFAOYSA-N,SOYKEARSMXGVTM-UHFFFAOYSA-N,SNICXCGAKADSCV-UHFFFAOYSA-N,PQWQVZVWCFLQGK-UHFFFAOYSA-N,HTGHLKRKXHUWOW-UHFFFAOYSA-N,DTXSID7034961,DTXSID0022804,DTXSID1020930,?,?,2.57,2.88,4.44,13.18,7.94,9.03,17.84,3.73,8.55,11.66,0,0,0,4,10.7460258390818,-0.924628094779293,0.003,0,2,0.566897813697123,4.81218435537242,0,147.210335426581,1.709,3.2384019879374,0,0.0625,8.46789299913024,83.362520074245,1.953,0,0,0,0,0,0,8461.29412218148,6.25575004175337,36,0,0,0,0
DTXSID6034764,NaN,2.96,[1.08:8.11],1,0.311,0.541,74223-64-6,82097-50-5,97780-06-8,83055-99-6,144651-06-9,RSMUVYRMZCOLBH-UHFFFAOYSA-N,XOPFESVZMSQIKC-UHFFFAOYSA-N,ZINJLDJMHCUBIP-UHFFFAOYSA-N,XMQFTWRPUQYINF-UHFFFAOYSA-N,IOXAXYHXMLCCJJ-UHFFFAOYSA-N,DTXSID6023864,DTXSID0024345,DTXSID9034573,DTXSID7024164,DTXSID4034364,2.32,14.58,1.08,1.65,3.11,2.9,2.08,3.47,2.9,2.83,8.03753118597849,1.25891906593752,1.25640125031494,6,12.2119767709737,1.21067527448435,0.103,4,0,1.0391538776185,5.40717177146012,0.992336600068073,152.471487497958,2.268,3.36296348071129,0,-0.02679,12.0116553406064,128.319467575698,0.926,0.660623661501638,0,2,2,0,0,16290.7566799936,6.92657703322272,72,0,0,0,2
DTXSID0044367,NaN,14.93,[6.73:23.13],1,0.35,0.632,112-00-5,7173-51-5,24602-86-6,112-18-5,118134-30-8,VICYBMUVWHJEFT-UHFFFAOYSA-N,JGFDZZLUDWMUQH-UHFFFAOYSA-N,YTOPFCCWCSOHFV-UHFFFAOYSA-N,YWFWDNVOPHGWMX-UHFFFAOYSA-N,PUYXTUJWRLOUCW-UHFFFAOYSA-N,DTXSID1026900,DTXSID9032537,DTXSID3041376,DTXSID1026906,DTXSID1034212,16.2,18.65,12.91,34.2,3.35,16.72,12.02,11.99,34.96,9.51,0,0,0,1,8.93016120311149,0,0.003,0,2,0.790916148305378,4.70953020131233,0,147.66575903964,0.064,3.23266019819664,0,-0.52778,11.8357997070842,157.668274881846,6.912,0,0,0,0,0,0,28961.7970212901,5.99396142730657,13,0,0,0,0
DTXSID9021689,NaN,1.2,[0.15:134.04],1,0.466,0.328,124-18-5,111-84-2,4904-61-4,111-65-9,111-82-0,DIOQZVSQGTUSAI-UHFFFAOYSA-N,BKIMMITUMNQMOS-UHFFFAOYSA-N,ZOLLIQAKMYWTBR-MOLCZBCNSA-N,TVMXDCGIABBOFY-UHFFFAOYSA-N,UQDUPQYQJKYHQI-UHFFFAOYSA-N,DTXSID6024913,DTXSID9025796,DTXSID8027581,DTXSID0026882,DTXSID5026889,0.15,0.78,17.28,0.69,445.2,5,1.21,2.5,1.81,65.22,0,0,0,0,7.48488508650215,0,0.003,0,0,0.939078282828283,4.04305126783455,0,145.378961941459,0.064,2.83097574207833,0,-0.45455,7.59131460571817,84.1888515933558,6.599,0,0,0,0,0,0,13490.4331958386,5.17614973257383,6,0,0,0,0
DTXSID1049566,NaN,23.24,[0.15:163.32],1,0.392,0.389,112-18-5,7378-99-6,111-82-0,2687-96-9,124-18-5,YWFWDNVOPHGWMX-UHFFFAOYSA-N,UQKAOOAFEFCDGT-UHFFFAOYSA-N,UQDUPQYQJKYHQI-UHFFFAOYSA-N,NJPQAIBZIHNJDO-UHFFFAOYSA-N,DIOQZVSQGTUSAI-UHFFFAOYSA-N,DTXSID1026906,DTXSID2036299,DTXSID5026889,DTXSID4042206,DTXSID6024913,34.2,35.14,445.2,19.1,0.15,34.96,9.27,65.22,28.65,5,0,0,0,1,7.58249671259443,2.27488386558327,0.003,0,1,0.791836887354283,4.29045944114839,0,147.857255685854,0.719,2.96066632932651,0,-0.51923,8.37618281304998,99.8630061742618,4.827,0,0,0,0,0,0,17715.5456578994,5.48479693349065,8,0,0,0,0
